Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150813_KBayRecov_Mcap_redos_1.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-13 13:30:29 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
C4,110_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
C5,6_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.69959641,21.76164246,0.087746367,,,,TRUE,0.01,TRUE,3,20,,N,N
C6,6_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.82368851,21.76164246,0.087746367,,,,TRUE,0.01,TRUE,3,20,,N,N
C7,6_11.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
C7,6_11.24,D,UNKNOWN,FAM,NFQ-MGB,24.04458427,24.20143509,0.221821904,,,,TRUE,0.01,TRUE,3,20,,N,N
C8,6_11.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
C8,6_11.24,D,UNKNOWN,FAM,NFQ-MGB,24.35828781,24.20143509,0.221821904,,,,TRUE,0.01,TRUE,3,20,,N,N
C9,40_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.84381104,22.65787697,0.26295048,,,,TRUE,0.01,TRUE,3,20,,N,N
C10,40_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.4719429,22.65787697,0.26295048,,,,TRUE,0.01,TRUE,3,20,,N,N
C11,40_11.04,C,UNKNOWN,VIC,NFQ-MGB,26.70119476,26.62559319,0.106916778,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,40_11.04,D,UNKNOWN,FAM,NFQ-MGB,25.46182823,25.39161491,0.099296629,,,,TRUE,0.01,TRUE,3,20,,N,N
C12,40_11.04,C,UNKNOWN,VIC,NFQ-MGB,26.54999161,26.62559319,0.106916778,,,,FALSE,0.01,FALSE,3,20,,N,N
C12,40_11.04,D,UNKNOWN,FAM,NFQ-MGB,25.3214016,25.39161491,0.099296629,,,,TRUE,0.01,TRUE,3,20,,N,N
D1,112_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,31.55273819,31.14540863,0.576049626,,,,TRUE,0.01,TRUE,3,20,,Y,N
D2,112_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,30.73808098,31.14540863,0.576049626,,,,TRUE,0.01,TRUE,3,20,,Y,N
D3,112_05.06,C,UNKNOWN,VIC,NFQ-MGB,31.49429131,31.66791534,0.245541468,,,,FALSE,0.01,FALSE,3,20,,N,N
D3,112_05.06,D,UNKNOWN,FAM,NFQ-MGB,29.65501976,29.70032883,0.064078048,,,,TRUE,0.01,TRUE,3,20,,N,N
D4,112_05.06,C,UNKNOWN,VIC,NFQ-MGB,31.84153938,31.66791534,0.245541468,,,,FALSE,0.01,FALSE,3,20,,N,N
D4,112_05.06,D,UNKNOWN,FAM,NFQ-MGB,29.7456398,29.70032883,0.064078048,,,,TRUE,0.01,TRUE,3,20,,N,N
D5,132_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.76349258,24.68179512,0.115537658,,,,TRUE,0.01,TRUE,3,20,,N,N
D6,132_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.60009766,24.68179512,0.115537658,,,,TRUE,0.01,TRUE,3,20,,N,N
D7,132_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.82720375,24.74970436,0.109600686,,,,FALSE,0.01,FALSE,3,20,,N,Y
D7,132_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
D8,132_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.67220497,24.74970436,0.109600686,,,,FALSE,0.01,FALSE,3,20,,N,Y
D8,132_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
D9,5_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.31736755,22.09132385,0.319675416,,,,TRUE,0.01,TRUE,3,20,,N,N
D10,5_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.86527824,22.09132385,0.319675416,,,,TRUE,0.01,TRUE,3,20,,N,N
D11,5_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,27.90637016,27.91295624,0.009314116,,,,FALSE,0.01,FALSE,3,20,,N,Y
D11,5_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
D12,5_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,27.91954231,27.91295624,0.009314116,,,,FALSE,0.01,FALSE,3,20,,N,N
D12,5_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
E1,119_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,22.73092651,22.54244804,0.266548812,,,,TRUE,0.01,TRUE,3,20,,N,N
E2,119_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,22.35396957,22.54244804,0.266548812,,,,TRUE,0.01,TRUE,3,20,,N,N
E3,119_05.06,C,UNKNOWN,VIC,NFQ-MGB,24.4839325,24.42251015,0.086864315,,,,FALSE,0.01,FALSE,3,20,,N,N
E3,119_05.06,D,UNKNOWN,FAM,NFQ-MGB,28.11534119,28.2127037,0.137690052,,,,TRUE,0.01,TRUE,3,20,,N,N
E4,119_05.06,C,UNKNOWN,VIC,NFQ-MGB,24.3610878,24.42251015,0.086864315,,,,FALSE,0.01,FALSE,3,20,,N,N
E4,119_05.06,D,UNKNOWN,FAM,NFQ-MGB,28.31006432,28.2127037,0.137690052,,,,TRUE,0.01,TRUE,3,20,,N,N
E5,128_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.2499218,26.17398834,0.107386127,,,,TRUE,0.01,TRUE,3,20,,N,N
E6,128_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.09805489,26.17398834,0.107386127,,,,TRUE,0.01,TRUE,3,20,,N,N
E7,128_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.87998581,26.71107483,0.23887755,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,128_10.24,D,UNKNOWN,FAM,NFQ-MGB,32.11414719,32.19176483,0.109765232,,,,TRUE,0.01,TRUE,3,20,,N,N
E8,128_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.54216194,26.71107483,0.23887755,,,,FALSE,0.01,FALSE,3,20,,N,N
E8,128_10.24,D,UNKNOWN,FAM,NFQ-MGB,32.26937866,32.19176483,0.109765232,,,,TRUE,0.01,TRUE,3,20,,N,N
E9,131_12.16,Mcap,UNKNOWN,FAM,NFQ-MGB,24.35052109,24.4943161,0.203355506,,,,TRUE,0.01,TRUE,3,20,,N,N
E10,131_12.16,Mcap,UNKNOWN,FAM,NFQ-MGB,24.63810921,24.4943161,0.203355506,,,,TRUE,0.01,TRUE,3,20,,N,N
E11,131_12.16,C,UNKNOWN,VIC,NFQ-MGB,27.61180687,27.74329376,0.185951889,,,,FALSE,0.01,FALSE,3,20,,N,Y
E11,131_12.16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E12,131_12.16,C,UNKNOWN,VIC,NFQ-MGB,27.87478256,27.74329376,0.185951889,,,,FALSE,0.01,FALSE,3,20,,N,Y
E12,131_12.16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F1,120_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,28.45324898,28.91801453,0.657276392,,,,TRUE,0.01,TRUE,3,20,,Y,N
F2,120_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,29.38277817,28.91801453,0.657276392,,,,TRUE,0.01,TRUE,3,20,,Y,N
F3,120_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F3,120_05.06,D,UNKNOWN,FAM,NFQ-MGB,29.01589966,28.92507553,0.12844336,,,,TRUE,0.01,TRUE,3,20,,N,Y
F4,120_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
F4,120_05.06,D,UNKNOWN,FAM,NFQ-MGB,28.83425331,28.92507553,0.12844336,,,,TRUE,0.01,TRUE,3,20,,N,N
F5,127_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.45259666,25.54689026,0.133351281,,,,TRUE,0.01,TRUE,3,20,,N,N
F6,127_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.64118385,25.54689026,0.133351281,,,,TRUE,0.01,TRUE,3,20,,N,N
F7,127_10.24,C,UNKNOWN,VIC,NFQ-MGB,27.17970848,27.31598091,0.192718312,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,127_10.24,D,UNKNOWN,FAM,NFQ-MGB,34.50185776,34.50185776,,,,,TRUE,0.01,TRUE,3,20,,N,N
F8,127_10.24,C,UNKNOWN,VIC,NFQ-MGB,27.45225334,27.31598091,0.192718312,,,,FALSE,0.01,FALSE,3,20,,N,Y
F8,127_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,34.50185776,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F9,123_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,27.95959091,28.06271553,0.145840228,,,,TRUE,0.01,TRUE,3,20,,N,N
F10,123_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,28.16584015,28.06271553,0.145840228,,,,TRUE,0.01,TRUE,3,20,,N,N
F11,123_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,27.19926834,27.04966354,0.21157448,,,,FALSE,0.01,FALSE,3,20,,N,Y
F11,123_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F12,123_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.90005684,27.04966354,0.21157448,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,123_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
G1,121_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.76319122,24.02851868,1.038982511,,,,TRUE,0.01,TRUE,3,20,,Y,N
G2,121_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.29384804,24.02851868,1.038982511,,,,TRUE,0.01,TRUE,3,20,,Y,N
G3,121_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.78187943,25.64743805,0.190130159,,,,FALSE,0.01,FALSE,3,20,,N,Y
G3,121_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G4,121_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.51299477,25.64743805,0.190130159,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,121_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G5,109_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.21803284,22.97373962,0.345484138,,,,TRUE,0.01,TRUE,3,20,,N,N
G6,109_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.7294445,22.97373962,0.345484138,,,,TRUE,0.01,TRUE,3,20,,N,N
G7,109_10.24,C,UNKNOWN,VIC,NFQ-MGB,29.78630257,29.8442955,0.082014397,,,,FALSE,0.01,FALSE,3,20,,N,Y
G7,109_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G8,109_10.24,C,UNKNOWN,VIC,NFQ-MGB,29.90228844,29.8442955,0.082014397,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,109_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G9,83_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.8263855,23.82553673,0.001200342,,,,TRUE,0.01,TRUE,3,20,,N,N
G10,83_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.82468796,23.82553673,0.001200342,,,,TRUE,0.01,TRUE,3,20,,N,N
G11,83_05.06,C,UNKNOWN,VIC,NFQ-MGB,24.89356422,25.17141724,0.392944843,,,,FALSE,0.01,FALSE,3,20,,N,Y
G11,83_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G12,83_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.44927216,25.17141724,0.392944843,,,,FALSE,0.01,FALSE,3,20,,N,Y
G12,83_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
H1,,,,,,,,,,,,,,,,,,N,N
H2,5_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.770298,26.1398201,0.522581816,,,,FALSE,0.01,FALSE,3,20,,Y,N
H2,5_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,Y,N
H3,5_05.06,C,UNKNOWN,VIC,NFQ-MGB,26.50934029,26.1398201,0.522581816,,,,FALSE,0.01,FALSE,3,20,,Y,N
H3,5_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,Y,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,110_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.91276932,26.68016434,0.328954458,,,,TRUE,0.01,TRUE,3,20,,N,N
H6,110_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.44755745,26.68016434,0.328954458,,,,TRUE,0.01,TRUE,3,20,,N,N
H7,110_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.51595688,25.5477829,0.045010138,,,,FALSE,0.01,FALSE,3,20,,N,Y
H7,110_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
H8,110_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.57961082,25.5477829,0.045010138,,,,FALSE,0.01,FALSE,3,20,,N,Y
H8,110_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
