Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150806_KBayRecov_Mcap_2.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-06 18:56:55 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
B7,12_11.24,C,UNKNOWN,VIC,NFQ-MGB,32.72595978,33.39326096,0.943706393,,,,FALSE,0.01,FALSE,3,20,,Y,N
B7,12_11.24,D,UNKNOWN,FAM,NFQ-MGB,24.56027412,24.64171791,0.115178905,,,,FALSE,0.01,FALSE,3,20,,Y,N
B8,12_11.24,C,UNKNOWN,VIC,NFQ-MGB,34.06056213,33.39326096,0.943706393,,,,FALSE,0.01,FALSE,3,20,,Y,N
B8,12_11.24,D,UNKNOWN,FAM,NFQ-MGB,24.7231617,24.64171791,0.115178905,,,,FALSE,0.01,FALSE,3,20,,Y,N
B9,20_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,32.29196548,31.97962952,0.441709757,,,,FALSE,0.01,FALSE,3,20,,N,N
B10,20_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,31.66729355,31.97962952,0.441709757,,,,FALSE,0.01,FALSE,3,20,,N,N
B11,20_10.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
B11,20_10.24,D,UNKNOWN,FAM,NFQ-MGB,28.70266533,28.75661469,0.076297261,,,,FALSE,0.01,FALSE,3,20,,N,N
B12,20_10.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
B12,20_10.24,D,UNKNOWN,FAM,NFQ-MGB,28.81056595,28.75661469,0.076297261,,,,FALSE,0.01,FALSE,3,20,,N,Y
C1,11_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.94507599,22.83192444,0.160020456,,,,FALSE,0.01,FALSE,3,20,,N,N
C2,11_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.71877289,22.83192444,0.160020456,,,,FALSE,0.01,FALSE,3,20,,N,N
C3,11_11.04,C,UNKNOWN,VIC,NFQ-MGB,28.83358002,28.81441116,0.027108854,,,,FALSE,0.01,FALSE,3,20,,N,Y
C3,11_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
C4,11_11.04,C,UNKNOWN,VIC,NFQ-MGB,28.79524231,28.81441116,0.027108854,,,,FALSE,0.01,FALSE,3,20,,N,Y
C4,11_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
C5,12_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.06491089,21.42176437,0.504665673,,,,FALSE,0.01,FALSE,3,20,,Y,N
C6,12_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.77861595,21.42176437,0.504665673,,,,FALSE,0.01,FALSE,3,20,,Y,N
C7,12_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,33.05455399,32.92927551,0.177167818,,,,FALSE,0.01,FALSE,3,20,,N,N
C7,12_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,23.71310806,23.75792885,0.063386165,,,,FALSE,0.01,FALSE,3,20,,N,N
C8,12_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,32.80400085,32.92927551,0.177167818,,,,FALSE,0.01,FALSE,3,20,,N,N
C8,12_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,23.80274963,23.75792885,0.063386165,,,,FALSE,0.01,FALSE,3,20,,N,N
C9,20_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,23.98625183,24.23084259,0.345903575,,,,FALSE,0.01,FALSE,3,20,,N,N
C10,20_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,24.47543335,24.23084259,0.345903575,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,20_11.04,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,20_11.04,D,UNKNOWN,FAM,NFQ-MGB,23.60837364,23.83582115,0.321659356,,,,FALSE,0.01,FALSE,3,20,,N,N
C12,20_11.04,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
C12,20_11.04,D,UNKNOWN,FAM,NFQ-MGB,24.06326866,23.83582115,0.321659356,,,,FALSE,0.01,FALSE,3,20,,N,N
D1,11_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.67825508,21.28770828,0.552317917,,,,FALSE,0.01,FALSE,3,20,,Y,N
D2,11_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,20.89715958,21.28770828,0.552317917,,,,FALSE,0.01,FALSE,3,20,,Y,N
D3,11_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.82734108,25.76462746,0.08869046,,,,FALSE,0.01,FALSE,3,20,,Y,N
D3,11_11.24,D,UNKNOWN,FAM,NFQ-MGB,33.86595154,35.19245148,1.875951529,,,,FALSE,0.01,FALSE,3,20,,Y,N
D4,11_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.70191383,25.76462746,0.08869046,,,,FALSE,0.01,FALSE,3,20,,Y,N
D4,11_11.24,D,UNKNOWN,FAM,NFQ-MGB,36.5189476,35.19245148,1.875951529,,,,FALSE,0.01,FALSE,3,20,,Y,N
D5,19_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.78222275,22.44147873,0.481884807,,,,FALSE,0.01,FALSE,3,20,,N,N
D6,19_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.10073471,22.44147873,0.481884807,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,19_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.07938194,26.11492157,0.050260622,,,,FALSE,0.01,FALSE,3,20,,N,Y
D7,19_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D8,19_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.1504612,26.11492157,0.050260622,,,,FALSE,0.01,FALSE,3,20,,N,Y
D8,19_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D9,20_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,29.393713,29.79197693,0.563230276,,,,FALSE,0.01,FALSE,3,20,,Y,N
D10,20_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,30.19024086,29.79197693,0.563230276,,,,FALSE,0.01,FALSE,3,20,,Y,N
D11,20_11.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
D11,20_11.24,D,UNKNOWN,FAM,NFQ-MGB,26.33969879,26.23684692,0.145453155,,,,FALSE,0.01,FALSE,3,20,,N,N
D12,20_11.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
D12,20_11.24,D,UNKNOWN,FAM,NFQ-MGB,26.13399696,26.23684692,0.145453155,,,,FALSE,0.01,FALSE,3,20,,N,N
E1,11_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.58320236,23.32751274,0.361599743,,,,FALSE,0.01,FALSE,3,20,,N,N
E2,11_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.07182312,23.32751274,0.361599743,,,,FALSE,0.01,FALSE,3,20,,N,N
E3,11_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,31.58776665,31.28780937,0.424203634,,,,FALSE,0.01,FALSE,3,20,,N,Y
E3,11_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,11_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,30.9878521,31.28780937,0.424203634,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,11_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E5,19_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,21.1958065,21.23935699,0.061589696,,,,FALSE,0.01,FALSE,3,20,,N,N
E6,19_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,21.28290749,21.23935699,0.061589696,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,19_11.04,C,UNKNOWN,VIC,NFQ-MGB,24.9553051,25.0295887,0.105052873,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,19_11.04,D,UNKNOWN,FAM,NFQ-MGB,35.25257874,35.15242004,0.141645774,,,,FALSE,0.01,FALSE,3,20,,N,N
E8,19_11.04,C,UNKNOWN,VIC,NFQ-MGB,25.1038723,25.0295887,0.105052873,,,,FALSE,0.01,FALSE,3,20,,N,N
E8,19_11.04,D,UNKNOWN,FAM,NFQ-MGB,35.05226135,35.15242004,0.141645774,,,,FALSE,0.01,FALSE,3,20,,N,N
E9,20_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.06420517,22.0511322,0.018489316,,,,FALSE,0.01,FALSE,3,20,,N,N
E10,20_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.03805733,22.0511322,0.018489316,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,20_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,38.22635269,,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,20_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.45291901,24.60054588,0.208775938,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,20_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,38.22635269,38.22635269,,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,20_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.74817276,24.60054588,0.208775938,,,,FALSE,0.01,FALSE,3,20,,N,N
F1,11_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,22.20158386,21.91310501,0.407970697,,,,FALSE,0.01,FALSE,3,20,,N,N
F2,11_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,21.62462616,21.91310501,0.407970697,,,,FALSE,0.01,FALSE,3,20,,N,N
F3,11_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.11112785,25.10482407,0.008914901,,,,FALSE,0.01,FALSE,3,20,,N,Y
F3,11_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,11_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.09852028,25.10482407,0.008914901,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,11_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F5,19_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.08485413,21.97045135,0.161789954,,,,FALSE,0.01,FALSE,3,20,,N,N
F6,19_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.85604858,21.97045135,0.161789954,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,19_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.46819305,25.54462433,0.108088799,,,,FALSE,0.01,FALSE,3,20,,Y,N
F7,19_11.24,D,UNKNOWN,FAM,NFQ-MGB,33.10137177,32.49370956,0.859364152,,,,FALSE,0.01,FALSE,3,20,,Y,N
F8,19_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.6210537,25.54462433,0.108088799,,,,FALSE,0.01,FALSE,3,20,,Y,N
F8,19_11.24,D,UNKNOWN,FAM,NFQ-MGB,31.88604736,32.49370956,0.859364152,,,,FALSE,0.01,FALSE,3,20,,Y,N
F9,20_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,31.91989517,31.62229538,0.420871019,,,,FALSE,0.01,FALSE,3,20,,N,N
F10,20_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,31.32469368,31.62229538,0.420871019,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,20_01.14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,20_01.14,D,UNKNOWN,FAM,NFQ-MGB,25.76479149,25.96203232,0.278940648,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,20_01.14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,20_01.14,D,UNKNOWN,FAM,NFQ-MGB,26.15927315,25.96203232,0.278940648,,,,FALSE,0.01,FALSE,3,20,,N,N
G1,11_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.71370697,23.21184731,0.709736764,,,,FALSE,0.01,FALSE,3,20,,Y,N
G2,11_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,22.70998764,23.21184731,0.709736764,,,,FALSE,0.01,FALSE,3,20,,Y,N
G3,11_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.48965073,25.3748436,0.162361801,,,,FALSE,0.01,FALSE,3,20,,N,Y
G3,11_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,11_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.26003647,25.3748436,0.162361801,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,11_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G5,19_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,20.95550537,21.24741364,0.412819266,,,,FALSE,0.01,FALSE,3,20,,N,N
G6,19_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.53931999,21.24741364,0.412819266,,,,FALSE,0.01,FALSE,3,20,,N,N
G7,19_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.00323296,24.80114365,0.285797447,,,,FALSE,0.01,FALSE,3,20,,N,Y
G7,19_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,19_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.59905434,24.80114365,0.285797447,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,19_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G9,20_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,26.13545799,26.2609024,0.177406535,,,,FALSE,0.01,FALSE,3,20,,N,N
G10,20_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,26.38634872,26.2609024,0.177406535,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,20_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,20_05.06,D,UNKNOWN,FAM,NFQ-MGB,26.8518486,26.70389938,0.209231794,,,,FALSE,0.01,FALSE,3,20,,N,N
G12,20_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
G12,20_05.06,D,UNKNOWN,FAM,NFQ-MGB,26.55595016,26.70389938,0.209231794,,,,FALSE,0.01,FALSE,3,20,,N,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,12_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.1353817,22.14418983,0.012456586,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,12_10.24,C,UNKNOWN,VIC,NFQ-MGB,33.8939743,33.95948792,0.092652932,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,12_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.27098274,25.2532959,0.025012974,,,,FALSE,0.01,FALSE,3,20,,N,N
H4,12_10.24,C,UNKNOWN,VIC,NFQ-MGB,34.02500534,33.95948792,0.092652932,,,,FALSE,0.01,FALSE,3,20,,N,N
H4,12_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.23560905,25.2532959,0.025012974,,,,FALSE,0.01,FALSE,3,20,,N,N
H5,19_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.2680378,24.26364517,0.00621076,,,,FALSE,0.01,FALSE,3,20,,N,N
H6,19_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.25925446,24.26364517,0.00621076,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,19_01.14,C,UNKNOWN,VIC,NFQ-MGB,26.17187119,26.02214813,0.211739019,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,19_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H8,19_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.87242699,26.02214813,0.211739019,,,,FALSE,0.01,FALSE,3,20,,N,Y
H8,19_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
