Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Applied Biosystems\StepOne Software v2.3\experiments\20150806_KBayRecov_Mcap_1.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-06 17:16:27 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
B10,4_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.168293,26.11334229,0.077712044,,,,FALSE,0.01,FALSE,3,15,,N,N
B11,4_10.24,C,UNKNOWN,VIC,NFQ-MGB,36.45682144,36.29735565,0.225515991,,,,FALSE,0.01,FALSE,3,15,,N,N
B11,4_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.09426308,25.20664978,0.158940151,,,,FALSE,0.01,FALSE,3,15,,N,N
B12,4_10.24,C,UNKNOWN,VIC,NFQ-MGB,36.13789368,36.29735565,0.225515991,,,,FALSE,0.01,FALSE,3,15,,N,N
B12,4_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.31903839,25.20664978,0.158940151,,,,FALSE,0.01,FALSE,3,15,,N,N
C1,1_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.30562973,22.1777401,0.180863246,,,,FALSE,0.01,FALSE,3,15,,N,N
C2,1_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.04985046,22.1777401,0.180863246,,,,FALSE,0.01,FALSE,3,15,,N,N
C3,1_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.52198792,25.33267403,0.267730266,,,,FALSE,0.01,FALSE,3,15,,N,Y
C3,1_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
C4,1_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.14336014,25.33267403,0.267730266,,,,FALSE,0.01,FALSE,3,15,,N,Y
C4,1_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
C5,3_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.86665726,24.19032288,0.457733661,,,,FALSE,0.01,FALSE,3,15,,N,N
C6,3_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.5139904,24.19032288,0.457733661,,,,FALSE,0.01,FALSE,3,15,,N,N
C7,3_10.24,C,UNKNOWN,VIC,NFQ-MGB,27.07737923,27.33598709,0.365725398,,,,FALSE,0.01,FALSE,3,15,,N,Y
C7,3_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
C8,3_10.24,C,UNKNOWN,VIC,NFQ-MGB,27.59459305,27.33598709,0.365725398,,,,FALSE,0.01,FALSE,3,15,,N,Y
C8,3_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
C9,4_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.53841209,22.66254807,0.175553426,,,,FALSE,0.01,FALSE,3,15,,N,N
C10,4_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.78668213,22.66254807,0.175553426,,,,FALSE,0.01,FALSE,3,15,,N,N
C11,4_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,Y,N
C11,4_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.81842804,25.31701851,0.705113411,,,,FALSE,0.01,FALSE,3,15,,Y,N
C12,4_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,Y,N
C12,4_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,25.81560898,25.31701851,0.705113411,,,,FALSE,0.01,FALSE,3,15,,Y,N
D1,1_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.13274765,21.77789688,0.501836121,,,,FALSE,0.01,FALSE,3,15,,Y,N
D2,1_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.4230442,21.77789688,0.501836121,,,,FALSE,0.01,FALSE,3,15,,Y,N
D3,1_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.15299797,24.71648979,0.617315769,,,,FALSE,0.01,FALSE,3,15,,Y,N
D3,1_11.24,D,UNKNOWN,FAM,NFQ-MGB,32.9733696,32.21713257,1.069481969,,,,FALSE,0.01,FALSE,3,15,,Y,N
D4,1_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.27998161,24.71648979,0.617315769,,,,FALSE,0.01,FALSE,3,15,,Y,N
D4,1_11.24,D,UNKNOWN,FAM,NFQ-MGB,31.46089363,32.21713257,1.069481969,,,,FALSE,0.01,FALSE,3,15,,Y,N
D5,3_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.29494286,23.49655914,0.285127133,,,,FALSE,0.01,FALSE,3,15,,N,N
D6,3_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.69817352,23.49655914,0.285127133,,,,FALSE,0.01,FALSE,3,15,,N,N
D7,3_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.18247223,25.70983887,0.745809078,,,,FALSE,0.01,FALSE,3,15,,Y,Y
D7,3_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,Y,Y
D8,3_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.23720551,25.70983887,0.745809078,,,,FALSE,0.01,FALSE,3,15,,Y,Y
D8,3_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,Y,Y
D9,4_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.55049133,24.68659401,0.192478254,,,,FALSE,0.01,FALSE,3,15,,N,N
D10,4_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.82269669,24.68659401,0.192478254,,,,FALSE,0.01,FALSE,3,15,,N,N
D11,4_11.24,C,UNKNOWN,VIC,NFQ-MGB,37.99382401,37.67826843,0.446260273,,,,FALSE,0.01,FALSE,3,15,,N,N
D11,4_11.24,D,UNKNOWN,FAM,NFQ-MGB,26.19353104,26.22299385,0.041666713,,,,FALSE,0.01,FALSE,3,15,,N,N
D12,4_11.24,C,UNKNOWN,VIC,NFQ-MGB,37.36271667,37.67826843,0.446260273,,,,FALSE,0.01,FALSE,3,15,,N,N
D12,4_11.24,D,UNKNOWN,FAM,NFQ-MGB,26.25245667,26.22299385,0.041666713,,,,FALSE,0.01,FALSE,3,15,,N,N
E1,1_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,24.50516891,24.23044205,0.388521105,,,,FALSE,0.01,FALSE,3,15,,N,N
E2,1_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.95571709,24.23044205,0.388521105,,,,FALSE,0.01,FALSE,3,15,,N,N
E3,1_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,30.7759819,30.70799255,0.096151464,,,,FALSE,0.01,FALSE,3,15,,N,Y
E3,1_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
E4,1_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,30.6400032,30.70799255,0.096151464,,,,FALSE,0.01,FALSE,3,15,,N,Y
E4,1_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
E5,3_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.59640121,25.52861786,0.09585879,,,,FALSE,0.01,FALSE,3,15,,N,N
E6,3_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.46083641,25.52861786,0.09585879,,,,FALSE,0.01,FALSE,3,15,,N,N
E7,3_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.37262154,25.33571243,0.052196007,,,,FALSE,0.01,FALSE,3,15,,N,Y
E7,3_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
E8,3_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.29880524,25.33571243,0.052196007,,,,FALSE,0.01,FALSE,3,15,,N,Y
E8,3_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
E9,4_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.57629395,23.57795715,0.002350783,,,,FALSE,0.01,FALSE,3,15,,N,N
E10,4_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.57961845,23.57795715,0.002350783,,,,FALSE,0.01,FALSE,3,15,,N,N
E11,4_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,38.31920242,38.31920242,,,,,FALSE,0.01,FALSE,3,15,,N,N
E11,4_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.5414505,24.51865959,0.032231212,,,,FALSE,0.01,FALSE,3,15,,N,N
E12,4_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,38.31920242,,,,,FALSE,0.01,FALSE,3,15,,N,N
E12,4_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.49586868,24.51865959,0.032231212,,,,FALSE,0.01,FALSE,3,15,,N,N
F1,2_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.61076927,22.18867874,0.596927524,,,,FALSE,0.01,FALSE,3,15,,Y,N
F2,2_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.7665863,22.18867874,0.596927524,,,,FALSE,0.01,FALSE,3,15,,Y,N
F3,2_10.24,C,UNKNOWN,VIC,NFQ-MGB,27.22328568,27.30398178,0.114122875,,,,FALSE,0.01,FALSE,3,15,,N,N
F3,2_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.42188454,25.406353,0.021963567,,,,FALSE,0.01,FALSE,3,15,,N,N
F4,2_10.24,C,UNKNOWN,VIC,NFQ-MGB,27.38467979,27.30398178,0.114122875,,,,FALSE,0.01,FALSE,3,15,,N,N
F4,2_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.39082336,25.406353,0.021963567,,,,FALSE,0.01,FALSE,3,15,,N,N
F5,3_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.66649628,23.69280243,0.037202518,,,,FALSE,0.01,FALSE,3,15,,N,N
F6,3_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.71910858,23.69280243,0.037202518,,,,FALSE,0.01,FALSE,3,15,,N,N
F7,3_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.70150757,24.68829918,0.018679483,,,,FALSE,0.01,FALSE,3,15,,N,Y
F7,3_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
F8,3_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.67509079,24.68829918,0.018679483,,,,FALSE,0.01,FALSE,3,15,,N,Y
F8,3_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
F9,4_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,32.37001419,32.11519623,0.360365659,,,,FALSE,0.01,FALSE,3,15,,N,N
F10,4_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,31.86038017,32.11519623,0.360365659,,,,FALSE,0.01,FALSE,3,15,,N,N
F11,4_01.14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,38.24064636,,,,,FALSE,0.01,FALSE,3,15,,N,N
F11,4_01.14,D,UNKNOWN,FAM,NFQ-MGB,26.99515533,26.75477219,0.339954466,,,,FALSE,0.01,FALSE,3,15,,N,N
F12,4_01.14,C,UNKNOWN,VIC,NFQ-MGB,38.24064636,38.24064636,,,,,FALSE,0.01,FALSE,3,15,,N,N
F12,4_01.14,D,UNKNOWN,FAM,NFQ-MGB,26.51438713,26.75477219,0.339954466,,,,FALSE,0.01,FALSE,3,15,,N,N
G1,2_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.34864044,21.77272034,0.814472675,,,,FALSE,0.01,FALSE,3,15,,Y,N
G2,2_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.19680214,21.77272034,0.814472675,,,,FALSE,0.01,FALSE,3,15,,Y,N
G3,2_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,37.95302582,37.95302582,,,,,FALSE,0.01,FALSE,3,15,,N,N
G3,2_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,23.35306931,23.30013275,0.074864939,,,,FALSE,0.01,FALSE,3,15,,N,N
G4,2_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,37.95302582,,,,,FALSE,0.01,FALSE,3,15,,N,N
G4,2_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,23.24719429,23.30013275,0.074864939,,,,FALSE,0.01,FALSE,3,15,,N,N
G5,3_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.90251923,24.87136459,0.044060651,,,,FALSE,0.01,FALSE,3,15,,N,N
G6,3_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.84020805,24.87136459,0.044060651,,,,FALSE,0.01,FALSE,3,15,,N,N
G7,3_01.14,C,UNKNOWN,VIC,NFQ-MGB,23.39689255,23.52346039,0.178993955,,,,FALSE,0.01,FALSE,3,15,,N,Y
G7,3_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.63454437,,,,,FALSE,0.01,FALSE,3,15,,N,Y
G8,3_01.14,C,UNKNOWN,VIC,NFQ-MGB,23.65002823,23.52346039,0.178993955,,,,FALSE,0.01,FALSE,3,15,,N,N
G8,3_01.14,D,UNKNOWN,FAM,NFQ-MGB,36.63454437,36.63454437,,,,,FALSE,0.01,FALSE,3,15,,N,N
G9,4_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.5255394,24.48891258,0.051798139,,,,FALSE,0.01,FALSE,3,15,,N,N
G10,4_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.45228577,24.48891258,0.051798139,,,,FALSE,0.01,FALSE,3,15,,N,N
G11,4_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,Y,N
G11,4_05.06,D,UNKNOWN,FAM,NFQ-MGB,26.40361023,26.80750275,0.571191609,,,,FALSE,0.01,FALSE,3,15,,Y,N
G12,4_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,Y,N
G12,4_05.06,D,UNKNOWN,FAM,NFQ-MGB,27.21139717,26.80750275,0.571191609,,,,FALSE,0.01,FALSE,3,15,,Y,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,,,,,,,,,,,,,,,,,,N,N
H3,,,,,,,,,,,,,,,,,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,3_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,25.94672203,26.99621964,1.48421514,,,,FALSE,0.01,FALSE,3,15,,Y,N
H6,3_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,28.04571915,26.99621964,1.48421514,,,,FALSE,0.01,FALSE,3,15,,Y,N
H7,3_05.06,C,UNKNOWN,VIC,NFQ-MGB,29.56691551,29.4177475,0.210955426,,,,FALSE,0.01,FALSE,3,15,,N,Y
H7,3_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
H8,3_05.06,C,UNKNOWN,VIC,NFQ-MGB,29.26857948,29.4177475,0.210955426,,,,FALSE,0.01,FALSE,3,15,,N,Y
H8,3_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,Y
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,15,,N,N
