Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,E:\qPCR\20150812_KBayRecov_Mcap_4.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-12 17:05:26 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
E8,129_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,Y,Y
E9,122_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,25.14368629,24.64955139,0.698810935,,,,FALSE,0.01,FALSE,3,20,,Y,N
E10,122_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.1554184,24.64955139,0.698810935,,,,FALSE,0.01,FALSE,3,20,,Y,N
E11,122_05.06,C,UNKNOWN,VIC,NFQ-MGB,27.89462471,27.95966721,0.091982633,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,122_05.06,D,UNKNOWN,FAM,NFQ-MGB,37.77957153,37.77957153,,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,122_05.06,C,UNKNOWN,VIC,NFQ-MGB,28.02470779,27.95966721,0.091982633,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,122_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.77957153,,,,,FALSE,0.01,FALSE,3,20,,N,N
F1,127_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,25.52770233,25.04111862,0.688131928,,,,FALSE,0.01,FALSE,3,20,,Y,N
F2,127_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.55453682,25.04111862,0.688131928,,,,FALSE,0.01,FALSE,3,20,,Y,N
F3,127_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.00845718,25.20742416,0.281380445,,,,FALSE,0.01,FALSE,3,20,,N,Y
F3,127_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,127_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.40638924,25.20742416,0.281380445,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,127_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F5,130_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,29.2677803,29.15185356,0.163945168,,,,FALSE,0.01,FALSE,3,20,,N,N
F6,130_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,29.03592682,29.15185356,0.163945168,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,130_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.75758553,26.0043335,0.34895432,,,,FALSE,0.01,FALSE,3,20,,N,Y
F7,130_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F8,130_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.25108147,26.0043335,0.34895432,,,,FALSE,0.01,FALSE,3,20,,N,Y
F8,130_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F9,123_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,21.43609428,21.39047623,0.064512327,,,,FALSE,0.01,FALSE,3,20,,N,N
F10,123_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,21.34486008,21.39047623,0.064512327,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,123_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.5789299,25.54616928,0.04633186,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,123_05.06,D,UNKNOWN,FAM,NFQ-MGB,35.87350464,35.83119583,0.059833691,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,123_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.51340675,25.54616928,0.04633186,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,123_05.06,D,UNKNOWN,FAM,NFQ-MGB,35.78888702,35.83119583,0.059833691,,,,FALSE,0.01,FALSE,3,20,,N,N
G1,128_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,27.82291603,26.99756622,1.16722095,,,,FALSE,0.01,FALSE,3,20,,Y,N
G2,128_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.17221642,26.99756622,1.16722095,,,,FALSE,0.01,FALSE,3,20,,Y,N
G3,128_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.94597626,26.88388443,0.087812454,,,,FALSE,0.01,FALSE,3,20,,Y,N
G3,128_10.24,D,UNKNOWN,FAM,NFQ-MGB,33.22997284,32.79486084,0.615341306,,,,FALSE,0.01,FALSE,3,20,,Y,N
G4,128_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.8217907,26.88388443,0.087812454,,,,FALSE,0.01,FALSE,3,20,,Y,N
G4,128_10.24,D,UNKNOWN,FAM,NFQ-MGB,32.35974884,32.79486084,0.615341306,,,,FALSE,0.01,FALSE,3,20,,Y,N
G5,130_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,25.83971405,26.13601303,0.419028699,,,,FALSE,0.01,FALSE,3,20,,N,N
G6,130_11.04_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,26.4323101,26.13601303,0.419028699,,,,FALSE,0.01,FALSE,3,20,,N,N
G7,130_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.5778656,24.64088058,0.089117996,,,,FALSE,0.01,FALSE,3,20,,N,Y
G7,130_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,130_11.04_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.70389748,24.64088058,0.089117996,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,130_11.04_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G9,124_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,22.69153404,23.0723877,0.538607061,,,,FALSE,0.01,FALSE,3,20,,Y,N
G10,124_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.45323944,23.0723877,0.538607061,,,,FALSE,0.01,FALSE,3,20,,Y,N
G11,124_05.06,C,UNKNOWN,VIC,NFQ-MGB,23.88329315,23.89990997,0.023499735,,,,FALSE,0.01,FALSE,3,20,,N,Y
G11,124_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G12,124_05.06,C,UNKNOWN,VIC,NFQ-MGB,23.91652679,23.89990997,0.023499735,,,,FALSE,0.01,FALSE,3,20,,N,N
G12,124_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,126_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H2,126_05.06,D,UNKNOWN,FAM,NFQ-MGB,29.39179611,29.39133835,0.000646027,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,126_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
H3,126_05.06,D,UNKNOWN,FAM,NFQ-MGB,29.39088249,29.39133835,0.000646027,,,,FALSE,0.01,FALSE,3,20,,N,Y
H4,,,,,,,,,,,,,,,,,,N,N
H5,130_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.64252663,24.73871613,0.136032492,,,,FALSE,0.01,FALSE,3,20,,N,N
H6,130_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.83490562,24.73871613,0.136032492,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,130_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.30425262,25.50802612,0.28818059,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,130_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H8,130_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.71180153,25.50802612,0.28818059,,,,FALSE,0.01,FALSE,3,20,,N,N
H8,130_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
