Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150812_KBayRecov_Mcap_3.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-12 14:45:59 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
C5,125_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.94555664,21.82831192,0.165807724,,,,FALSE,0.01,FALSE,3,20,,N,N
C6,125_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.71106911,21.82831192,0.165807724,,,,FALSE,0.01,FALSE,3,20,,N,N
C7,125_10.24,C,UNKNOWN,VIC,NFQ-MGB,28.61538887,28.79509544,0.254143476,,,,FALSE,0.01,FALSE,3,20,,N,N
C7,125_10.24,D,UNKNOWN,FAM,NFQ-MGB,36.24651718,36.24651718,,,,,FALSE,0.01,FALSE,3,20,,N,N
C8,125_10.24,C,UNKNOWN,VIC,NFQ-MGB,28.97480202,28.79509544,0.254143476,,,,FALSE,0.01,FALSE,3,20,,N,Y
C8,125_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.24651718,,,,,FALSE,0.01,FALSE,3,20,,N,Y
C9,126_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.16410065,25.85977554,0.430379331,,,,FALSE,0.01,FALSE,3,20,,N,N
C10,126_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.55545235,25.85977554,0.430379331,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,126_11.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,126_11.24,D,UNKNOWN,FAM,NFQ-MGB,28.20726776,28.25100708,0.061858088,,,,FALSE,0.01,FALSE,3,20,,N,N
C12,126_11.24,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
C12,126_11.24,D,UNKNOWN,FAM,NFQ-MGB,28.29474831,28.25100708,0.061858088,,,,FALSE,0.01,FALSE,3,20,,N,Y
D1,123_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,27.03051949,26.7665863,0.373256534,,,,FALSE,0.01,FALSE,3,20,,N,N
D2,123_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,26.50265503,26.7665863,0.373256534,,,,FALSE,0.01,FALSE,3,20,,N,N
D3,123_01.14,C,UNKNOWN,VIC,NFQ-MGB,23.91062737,23.81186295,0.139673978,,,,FALSE,0.01,FALSE,3,20,,N,Y
D3,123_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D4,123_01.14,C,UNKNOWN,VIC,NFQ-MGB,23.71309853,23.81186295,0.139673978,,,,FALSE,0.01,FALSE,3,20,,N,Y
D4,123_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D5,125_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,24.43465233,24.45114517,0.023324404,,,,FALSE,0.01,FALSE,3,20,,N,N
D6,125_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,24.46763802,24.45114517,0.023324404,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,125_11.04,C,UNKNOWN,VIC,NFQ-MGB,26.35434914,26.04351234,0.43958962,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,125_11.04,D,UNKNOWN,FAM,NFQ-MGB,33.54418945,33.24080658,0.429048181,,,,FALSE,0.01,FALSE,3,20,,N,N
D8,125_11.04,C,UNKNOWN,VIC,NFQ-MGB,25.73267555,26.04351234,0.43958962,,,,FALSE,0.01,FALSE,3,20,,N,N
D8,125_11.04,D,UNKNOWN,FAM,NFQ-MGB,32.93742371,33.24080658,0.429048181,,,,FALSE,0.01,FALSE,3,20,,N,N
D9,126_12.16,Mcap,UNKNOWN,FAM,NFQ-MGB,26.20291328,26.28486824,0.115901813,,,,FALSE,0.01,FALSE,3,20,,N,N
D10,126_12.16,Mcap,UNKNOWN,FAM,NFQ-MGB,26.3668232,26.28486824,0.115901813,,,,FALSE,0.01,FALSE,3,20,,N,N
D11,126_12.16,C,UNKNOWN,VIC,NFQ-MGB,38.09077072,38.56003571,0.663643599,,,,FALSE,0.01,FALSE,3,20,,Y,N
D11,126_12.16,D,UNKNOWN,FAM,NFQ-MGB,27.4206562,27.65631104,0.333267599,,,,FALSE,0.01,FALSE,3,20,,Y,N
D12,126_12.16,C,UNKNOWN,VIC,NFQ-MGB,39.0293045,38.56003571,0.663643599,,,,FALSE,0.01,FALSE,3,20,,Y,N
D12,126_12.16,D,UNKNOWN,FAM,NFQ-MGB,27.89196777,27.65631104,0.333267599,,,,FALSE,0.01,FALSE,3,20,,Y,N
E1,123_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,28.6010437,27.88116646,1.018060207,,,,FALSE,0.01,FALSE,3,20,,Y,N
E2,123_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,27.16128922,27.88116646,1.018060207,,,,FALSE,0.01,FALSE,3,20,,Y,N
E3,123_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.8347187,26.83898544,0.006032731,,,,FALSE,0.01,FALSE,3,20,,N,Y
E3,123_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,123_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.84325027,26.83898544,0.006032731,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,123_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E5,125_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.59288788,23.18052292,0.583170772,,,,FALSE,0.01,FALSE,3,20,,Y,N
E6,125_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.76815987,23.18052292,0.583170772,,,,FALSE,0.01,FALSE,3,20,,Y,N
E7,125_11.24,C,UNKNOWN,VIC,NFQ-MGB,26.15717888,26.03443909,0.173580274,,,,FALSE,0.01,FALSE,3,20,,Y,N
E7,125_11.24,D,UNKNOWN,FAM,NFQ-MGB,33.18304062,32.33124924,1.204614878,,,,FALSE,0.01,FALSE,3,20,,Y,N
E8,125_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.9116993,26.03443909,0.173580274,,,,FALSE,0.01,FALSE,3,20,,Y,N
E8,125_11.24,D,UNKNOWN,FAM,NFQ-MGB,31.47945786,32.33124924,1.204614878,,,,FALSE,0.01,FALSE,3,20,,Y,N
E9,126_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,33.8662529,33.57810593,0.40750137,,,,FALSE,0.01,FALSE,3,20,,N,N
E10,126_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,33.28995895,33.57810593,0.40750137,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,126_01.14,C,UNKNOWN,VIC,NFQ-MGB,35.6666832,37.59904099,2.732766628,,,,FALSE,0.01,FALSE,3,20,,Y,N
E11,126_01.14,D,UNKNOWN,FAM,NFQ-MGB,30.64598846,30.47444725,0.242595911,,,,FALSE,0.01,FALSE,3,20,,Y,N
E12,126_01.14,C,UNKNOWN,VIC,NFQ-MGB,39.53139877,37.59904099,2.732766628,,,,FALSE,0.01,FALSE,3,20,,Y,N
E12,126_01.14,D,UNKNOWN,FAM,NFQ-MGB,30.30290604,30.47444725,0.242595911,,,,FALSE,0.01,FALSE,3,20,,Y,N
F1,124_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.6726284,21.30890846,0.514377654,,,,FALSE,0.01,FALSE,3,20,,Y,N
F2,124_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,20.94518852,21.30890846,0.514377654,,,,FALSE,0.01,FALSE,3,20,,Y,N
F3,124_10.24,C,UNKNOWN,VIC,NFQ-MGB,24.14361191,24.15866852,0.021293262,,,,FALSE,0.01,FALSE,3,20,,N,Y
F3,124_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,124_10.24,C,UNKNOWN,VIC,NFQ-MGB,24.17372513,24.15866852,0.021293262,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,124_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F5,125_12.16,Mcap,UNKNOWN,FAM,NFQ-MGB,25.66909981,25.2428093,0.602865815,,,,FALSE,0.01,FALSE,3,20,,Y,N
F6,125_12.16,Mcap,UNKNOWN,FAM,NFQ-MGB,24.81651878,25.2428093,0.602865815,,,,FALSE,0.01,FALSE,3,20,,Y,N
F7,125_12.16,C,UNKNOWN,VIC,NFQ-MGB,25.78329277,25.7975235,0.020125289,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,125_12.16,D,UNKNOWN,FAM,NFQ-MGB,28.28990555,28.24894524,0.057926629,,,,FALSE,0.01,FALSE,3,20,,N,N
F8,125_12.16,C,UNKNOWN,VIC,NFQ-MGB,25.81175423,25.7975235,0.020125289,,,,FALSE,0.01,FALSE,3,20,,N,N
F8,125_12.16,D,UNKNOWN,FAM,NFQ-MGB,28.20798492,28.24894524,0.057926629,,,,FALSE,0.01,FALSE,3,20,,N,N
F9,32_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.57874489,24.36946106,0.29597339,,,,FALSE,0.01,FALSE,3,20,,N,N
F10,32_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.16017532,24.36946106,0.29597339,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,32_01.14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,32_01.14,D,UNKNOWN,FAM,NFQ-MGB,26.41127014,26.6796875,0.379598111,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,32_01.14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,32_01.14,D,UNKNOWN,FAM,NFQ-MGB,26.94810295,26.6796875,0.379598111,,,,FALSE,0.01,FALSE,3,20,,N,N
G1,124_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.72343254,23.16953468,0.783329844,,,,FALSE,0.01,FALSE,3,20,,Y,N
G2,124_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.61563683,23.16953468,0.783329844,,,,FALSE,0.01,FALSE,3,20,,Y,N
G3,124_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.13047981,24.17051506,0.056618389,,,,FALSE,0.01,FALSE,3,20,,N,Y
G3,124_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,124_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.21055031,24.17051506,0.056618389,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,124_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G5,125_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.41673851,24.39780426,0.026775725,,,,FALSE,0.01,FALSE,3,20,,N,N
G6,125_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.37887192,24.39780426,0.026775725,,,,FALSE,0.01,FALSE,3,20,,N,N
G7,125_01.14,C,UNKNOWN,VIC,NFQ-MGB,27.13928223,26.88669586,0.357211053,,,,FALSE,0.01,FALSE,3,20,,N,N
G7,125_01.14,D,UNKNOWN,FAM,NFQ-MGB,27.82079315,27.7005024,0.170116812,,,,FALSE,0.01,FALSE,3,20,,N,N
G8,125_01.14,C,UNKNOWN,VIC,NFQ-MGB,26.6341095,26.88669586,0.357211053,,,,FALSE,0.01,FALSE,3,20,,N,N
G8,125_01.14,D,UNKNOWN,FAM,NFQ-MGB,27.58021164,27.7005024,0.170116812,,,,FALSE,0.01,FALSE,3,20,,N,N
G9,54_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,32.37390518,32.49382019,0.169588134,,,,FALSE,0.01,FALSE,3,20,,N,N
G10,54_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,32.61373901,32.49382019,0.169588134,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,54_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.56344414,25.40737152,0.220718667,,,,FALSE,0.01,FALSE,3,20,,N,Y
G11,54_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G12,54_01.14,C,UNKNOWN,VIC,NFQ-MGB,25.25130081,25.40737152,0.220718667,,,,FALSE,0.01,FALSE,3,20,,N,N
G12,54_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,54_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.39034653,25.29794312,0.130679503,,,,FALSE,0.01,FALSE,3,20,,N,N
H2,54_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,54_05.06,C,UNKNOWN,VIC,NFQ-MGB,25.2055378,25.29794312,0.130679503,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,54_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,126_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.95687675,22.62322998,0.471846431,,,,FALSE,0.01,FALSE,3,20,,N,N
H6,126_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.28958511,22.62322998,0.471846431,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,126_10.24,C,UNKNOWN,VIC,NFQ-MGB,36.91514206,36.4557457,0.649684548,,,,FALSE,0.01,FALSE,3,20,,Y,N
H7,126_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.86089706,26.08289719,0.313954234,,,,FALSE,0.01,FALSE,3,20,,Y,N
H8,126_10.24,C,UNKNOWN,VIC,NFQ-MGB,35.99634933,36.4557457,0.649684548,,,,FALSE,0.01,FALSE,3,20,,Y,N
H8,126_10.24,D,UNKNOWN,FAM,NFQ-MGB,26.3048954,26.08289719,0.313954234,,,,FALSE,0.01,FALSE,3,20,,Y,N
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
