Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150910_KBayRecov_Mcap_IntraColVar_2.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-09-10 12:34:18 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
B11,727,D,UNKNOWN,FAM,NFQ-MGB,23.62357903,23.91537285,0.412658781,,,,FALSE,0.01,FALSE,3,18,,N,N
B12,727,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
B12,727,D,UNKNOWN,FAM,NFQ-MGB,24.20716667,23.91537285,0.412658781,,,,FALSE,0.01,FALSE,3,18,,N,N
C1,711,Mcap,UNKNOWN,FAM,NFQ-MGB,19.66133499,19.29502106,0.518047512,,,,FALSE,0.01,FALSE,3,18,,Y,N
C2,711,Mcap,UNKNOWN,FAM,NFQ-MGB,18.92870522,19.29502106,0.518047512,,,,FALSE,0.01,FALSE,3,18,,Y,N
C3,711,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
C3,711,D,UNKNOWN,FAM,NFQ-MGB,22.92345238,22.94529152,0.03088521,,,,FALSE,0.01,FALSE,3,18,,N,N
C4,711,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
C4,711,D,UNKNOWN,FAM,NFQ-MGB,22.96713066,22.94529152,0.03088521,,,,FALSE,0.01,FALSE,3,18,,N,N
C5,730,Mcap,UNKNOWN,FAM,NFQ-MGB,20.61009979,20.4331131,0.250295639,,,,FALSE,0.01,FALSE,3,18,,N,N
C6,730,Mcap,UNKNOWN,FAM,NFQ-MGB,20.25612831,20.4331131,0.250295639,,,,FALSE,0.01,FALSE,3,18,,N,N
C7,730,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
C7,730,D,UNKNOWN,FAM,NFQ-MGB,24.8896656,24.84796143,0.058979962,,,,FALSE,0.01,FALSE,3,18,,N,N
C8,730,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
C8,730,D,UNKNOWN,FAM,NFQ-MGB,24.80625534,24.84796143,0.058979962,,,,FALSE,0.01,FALSE,3,18,,N,N
C9,726,Mcap,UNKNOWN,FAM,NFQ-MGB,20.85922813,20.69288063,0.23525089,,,,FALSE,0.01,FALSE,3,18,,N,N
C10,726,Mcap,UNKNOWN,FAM,NFQ-MGB,20.52653313,20.69288063,0.23525089,,,,FALSE,0.01,FALSE,3,18,,N,N
C11,726,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
C11,726,D,UNKNOWN,FAM,NFQ-MGB,24.80532074,24.98815346,0.258564502,,,,FALSE,0.01,FALSE,3,18,,N,N
C12,726,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
C12,726,D,UNKNOWN,FAM,NFQ-MGB,25.17098618,24.98815346,0.258564502,,,,FALSE,0.01,FALSE,3,18,,N,N
D1,722,Mcap,UNKNOWN,FAM,NFQ-MGB,22.51455116,22.08100891,0.613121331,,,,FALSE,0.01,FALSE,3,18,,Y,N
D2,722,Mcap,UNKNOWN,FAM,NFQ-MGB,21.64746666,22.08100891,0.613121331,,,,FALSE,0.01,FALSE,3,18,,Y,N
D3,722,C,UNKNOWN,VIC,NFQ-MGB,25.31643105,25.40194321,0.120931111,,,,FALSE,0.01,FALSE,3,18,,N,Y
D3,722,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
D4,722,C,UNKNOWN,VIC,NFQ-MGB,25.48745346,25.40194321,0.120931111,,,,FALSE,0.01,FALSE,3,18,,N,Y
D4,722,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
D5,731,Mcap,UNKNOWN,FAM,NFQ-MGB,20.48815727,20.46350479,0.034863874,,,,FALSE,0.01,FALSE,3,18,,N,N
D6,731,Mcap,UNKNOWN,FAM,NFQ-MGB,20.43885231,20.46350479,0.034863874,,,,FALSE,0.01,FALSE,3,18,,N,N
D7,731,C,UNKNOWN,VIC,NFQ-MGB,25.07457542,24.90713501,0.236797854,,,,FALSE,0.01,FALSE,3,18,,N,N
D7,731,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
D8,731,C,UNKNOWN,VIC,NFQ-MGB,24.73969269,24.90713501,0.236797854,,,,FALSE,0.01,FALSE,3,18,,N,Y
D8,731,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
D9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
D10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
D11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
D11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
D12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
D12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
E1,723,Mcap,UNKNOWN,FAM,NFQ-MGB,20.56986618,20.30979538,0.367797017,,,,FALSE,0.01,FALSE,3,18,,N,N
E2,723,Mcap,UNKNOWN,FAM,NFQ-MGB,20.04972267,20.30979538,0.367797017,,,,FALSE,0.01,FALSE,3,18,,N,N
E3,723,C,UNKNOWN,VIC,NFQ-MGB,24.04448509,23.78964996,0.36039263,,,,FALSE,0.01,FALSE,3,18,,N,Y
E3,723,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
E4,723,C,UNKNOWN,VIC,NFQ-MGB,23.53481293,23.78964996,0.36039263,,,,FALSE,0.01,FALSE,3,18,,N,Y
E4,723,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
E5,732,Mcap,UNKNOWN,FAM,NFQ-MGB,19.9348774,19.88038826,0.077059276,,,,FALSE,0.01,FALSE,3,18,,N,N
E6,732,Mcap,UNKNOWN,FAM,NFQ-MGB,19.82589912,19.88038826,0.077059276,,,,FALSE,0.01,FALSE,3,18,,N,N
E7,732,C,UNKNOWN,VIC,NFQ-MGB,24.99673271,25.08540344,0.125399351,,,,FALSE,0.01,FALSE,3,18,,N,Y
E7,732,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
E8,732,C,UNKNOWN,VIC,NFQ-MGB,25.17407417,25.08540344,0.125399351,,,,FALSE,0.01,FALSE,3,18,,N,Y
E8,732,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
E9,,,,,,,,,,,,,,,,,,N,N
E10,,,,,,,,,,,,,,,,,,N,N
E11,,,,,,,,,,,,,,,,,,N,N
E12,,,,,,,,,,,,,,,,,,N,N
F1,735,Mcap,UNKNOWN,FAM,NFQ-MGB,21.70137405,21.60224342,0.140191883,,,,FALSE,0.01,FALSE,3,18,,N,N
F2,735,Mcap,UNKNOWN,FAM,NFQ-MGB,21.50311279,21.60224342,0.140191883,,,,FALSE,0.01,FALSE,3,18,,N,N
F3,735,C,UNKNOWN,VIC,NFQ-MGB,25.53544044,25.33310699,0.286142707,,,,FALSE,0.01,FALSE,3,18,,N,Y
F3,735,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
F4,735,C,UNKNOWN,VIC,NFQ-MGB,25.13077354,25.33310699,0.286142707,,,,FALSE,0.01,FALSE,3,18,,N,Y
F4,735,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
F5,733,Mcap,UNKNOWN,FAM,NFQ-MGB,20.45498848,20.25211716,0.28690204,,,,FALSE,0.01,FALSE,3,18,,N,N
F6,733,Mcap,UNKNOWN,FAM,NFQ-MGB,20.04924774,20.25211716,0.28690204,,,,FALSE,0.01,FALSE,3,18,,N,N
F7,733,C,UNKNOWN,VIC,NFQ-MGB,25.47439957,25.21511841,0.366680294,,,,FALSE,0.01,FALSE,3,18,,N,Y
F7,733,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
F8,733,C,UNKNOWN,VIC,NFQ-MGB,24.95583534,25.21511841,0.366680294,,,,FALSE,0.01,FALSE,3,18,,N,Y
F8,733,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
F9,,,,,,,,,,,,,,,,,,N,N
F10,,,,,,,,,,,,,,,,,,N,N
F11,,,,,,,,,,,,,,,,,,N,N
F12,,,,,,,,,,,,,,,,,,N,N
G1,734,Mcap,UNKNOWN,FAM,NFQ-MGB,22.33139992,21.82809067,0.711788118,,,,FALSE,0.01,FALSE,3,18,,Y,N
G2,734,Mcap,UNKNOWN,FAM,NFQ-MGB,21.32477951,21.82809067,0.711788118,,,,FALSE,0.01,FALSE,3,18,,Y,N
G3,734,C,UNKNOWN,VIC,NFQ-MGB,26.78827667,26.88377762,0.135060087,,,,FALSE,0.01,FALSE,3,18,,N,Y
G3,734,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
G4,734,C,UNKNOWN,VIC,NFQ-MGB,26.97928047,26.88377762,0.135060087,,,,FALSE,0.01,FALSE,3,18,,N,Y
G4,734,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,Y
G5,725,Mcap,UNKNOWN,FAM,NFQ-MGB,21.55175591,21.40605927,0.206046164,,,,FALSE,0.01,FALSE,3,18,,N,N
G6,725,Mcap,UNKNOWN,FAM,NFQ-MGB,21.26036263,21.40605927,0.206046164,,,,FALSE,0.01,FALSE,3,18,,N,N
G7,725,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
G7,725,D,UNKNOWN,FAM,NFQ-MGB,25.18276787,25.27239227,0.126746699,,,,FALSE,0.01,FALSE,3,18,,N,N
G8,725,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,18,,N,N
G8,725,D,UNKNOWN,FAM,NFQ-MGB,25.36201477,25.27239227,0.126746699,,,,FALSE,0.01,FALSE,3,18,,N,N
G9,,,,,,,,,,,,,,,,,,N,N
G10,,,,,,,,,,,,,,,,,,N,N
G11,,,,,,,,,,,,,,,,,,N,N
G12,,,,,,,,,,,,,,,,,,N,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,,,,,,,,,,,,,,,,,,N,N
H3,,,,,,,,,,,,,,,,,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,724,Mcap,UNKNOWN,FAM,NFQ-MGB,19.89124489,19.83735275,0.07621634,,,,FALSE,0.01,FALSE,3,18,,N,N
H6,724,Mcap,UNKNOWN,FAM,NFQ-MGB,19.78345871,19.83735275,0.07621634,,,,FALSE,0.01,FALSE,3,18,,N,N
H7,724,C,UNKNOWN,VIC,NFQ-MGB,23.51247025,23.58509445,0.102704786,,,,FALSE,0.01,FALSE,3,18,,N,N
H7,724,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,34.49051666,,,,,FALSE,0.01,FALSE,3,18,,N,N
H8,724,C,UNKNOWN,VIC,NFQ-MGB,23.65771675,23.58509445,0.102704786,,,,FALSE,0.01,FALSE,3,18,,N,N
H8,724,D,UNKNOWN,FAM,NFQ-MGB,34.49051666,34.49051666,,,,,FALSE,0.01,FALSE,3,18,,N,N
H9,,,,,,,,,,,,,,,,,,N,N
H10,,,,,,,,,,,,,,,,,,N,N
H11,,,,,,,,,,,,,,,,,,N,N
H12,,,,,,,,,,,,,,,,,,N,N
