date,time,raw,PAR_µmol_m2_s
2014-12-18, 07:30:00,291,21.33572201
2014-12-18, 07:45:00,486,34.32868661
2014-12-18, 08:00:00,1854,118.8112399
2014-12-18, 08:15:00,1887,120.7709989
2014-12-18, 08:30:00,2454,154.0884383
2014-12-18, 08:45:00,2398,150.8250642
2014-12-18, 09:00:00,3325,204.2192948
2014-12-18, 09:15:00,3539,216.3796038
2014-12-18, 09:30:00,4094,247.6760803
2014-12-18, 09:45:00,6103,358.6524009
2014-12-18, 10:00:00,5661,334.5008287
2014-12-18, 10:15:00,6356,372.4189706
2014-12-18, 10:30:00,5152,306.5170134
2014-12-18, 10:45:00,5980,351.9446627
2014-12-18, 11:00:00,5079,302.4875555
2014-12-18, 11:15:00,7902,455.7334636
2014-12-18, 11:30:00,5964,351.0713783
2014-12-18, 11:45:00,6485,379.4228662
2014-12-18, 12:00:00,10316,583.5370494
2014-12-18, 12:15:00,5583,330.2248312
2014-12-18, 12:30:00,7757,447.9736077
2014-12-18, 12:45:00,5836,344.0789289
2014-12-18, 13:00:00,6420,375.8950503
2014-12-18, 13:15:00,10448,590.4577516
2014-12-18, 13:30:00,8384,481.4550405
2014-12-18, 13:45:00,9771,554.8937364
2014-12-18, 14:00:00,5664,334.6652043
2014-12-18, 14:15:00,8216,472.5023717
2014-12-18, 14:30:00,7090,412.1389207
2014-12-18, 14:45:00,7066,410.8450752
2014-12-18, 15:00:00,5345,317.1504169
2014-12-18, 15:15:00,4679,280.331754
2014-12-18, 15:30:00,4994,297.790408
2014-12-18, 15:45:00,4312,259.882468
2014-12-18, 16:00:00,5893,347.1941167
2014-12-18, 16:15:00,3424,209.8517173
2014-12-18, 16:30:00,2605,162.8612941
2014-12-18, 16:45:00,1598,103.5180587
2014-12-18, 17:00:00,1330,87.31462682
2014-12-18, 17:15:00,642,44.43923837
2014-12-18, 17:30:00,344,24.91667109
2014-12-18, 17:45:00,218,16.32262797
2014-12-18, 18:00:00,64,5.2385376
2014-12-18, 18:15:00,8,0.761683803
2014-12-18, 18:30:00,0,0
2014-12-18, 18:45:00,0,0
2014-12-18, 19:00:00,0,0
2014-12-18, 19:15:00,0,0
2014-12-18, 19:30:00,0,0
2014-12-18, 19:45:00,0,0
2014-12-18, 20:00:00,0,0
2014-12-18, 20:15:00,0,0
2014-12-18, 20:30:00,0,0
2014-12-18, 20:45:00,0,0
2014-12-18, 21:00:00,0,0
2014-12-18, 21:15:00,0,0
2014-12-18, 21:30:00,0,0
2014-12-18, 21:45:00,0,0
2014-12-18, 22:00:00,0,0
2014-12-18, 22:15:00,0,0
2014-12-18, 22:30:00,0,0
2014-12-18, 22:45:00,0,0
2014-12-18, 23:00:00,0,0
2014-12-18, 23:15:00,0,0
2014-12-18, 23:30:00,0,0
2014-12-18, 23:45:00,0,0
2014-12-18, 24:00:00,0,0
2014-12-19, 00:15:00,0,0
2014-12-19, 00:30:00,0,0
2014-12-19, 00:45:00,0,0
2014-12-19, 01:00:00,0,0
2014-12-19, 01:15:00,0,0
2014-12-19, 01:30:00,0,0
2014-12-19, 01:45:00,0,0
2014-12-19, 02:00:00,0,0
2014-12-19, 02:15:00,0,0
2014-12-19, 02:30:00,0,0
2014-12-19, 02:45:00,0,0
2014-12-19, 03:00:00,0,0
2014-12-19, 03:15:00,0,0
2014-12-19, 03:30:00,0,0
2014-12-19, 03:45:00,0,0
2014-12-19, 04:00:00,0,0
2014-12-19, 04:15:00,0,0
2014-12-19, 04:30:00,0,0
2014-12-19, 04:45:00,0,0
2014-12-19, 05:00:00,0,0
2014-12-19, 05:15:00,0,0
2014-12-19, 05:30:00,0,0
2014-12-19, 05:45:00,0,0
2014-12-19, 06:00:00,0,0
2014-12-19, 06:15:00,0,0
2014-12-19, 06:30:00,0,0
2014-12-19, 06:45:00,0,0
2014-12-19, 07:00:00,12,1.109338652
2014-12-19, 07:15:00,85,6.815371681
2014-12-19, 07:30:00,326,23.70533276
2014-12-19, 07:45:00,970,65.15875907
2014-12-19, 08:00:00,1364,89.38255013
2014-12-19, 08:15:00,2053,130.5923233
2014-12-19, 08:30:00,2652,165.5842786
2014-12-19, 08:45:00,3211,197.7183288
2014-12-19, 09:00:00,4045,244.9260196
2014-12-19, 09:15:00,4777,285.7722346
2014-12-19, 09:30:00,5459,323.4181197
2014-12-19, 09:45:00,6167,362.1387081
2014-12-19, 10:00:00,7490,433.657004
2014-12-19, 10:15:00,5656,334.2268554
2014-12-19, 10:30:00,5219,310.2116301
2014-12-19, 10:45:00,6740,393.2381983
2014-12-19, 11:00:00,6199,363.8808738
2014-12-19, 11:15:00,7343,425.7590599
2014-12-19, 11:30:00,8371,480.7627433
2014-12-19, 11:45:00,6337,371.3865207
2014-12-19, 12:00:00,9407,535.6987357
2014-12-19, 12:15:00,5347,317.2604597
2014-12-19, 12:30:00,11145,626.897773
2014-12-19, 12:45:00,11706,656.1068862
2014-12-19, 13:00:00,10609,598.8903185
2014-12-19, 13:15:00,11631,652.2079245
2014-12-19, 13:30:00,11773,659.5884227
2014-12-19, 13:45:00,10138,574.1943717
2014-12-19, 14:00:00,8398,482.2005041
2014-12-19, 14:15:00,10211,578.02735
2014-12-19, 14:30:00,8804,503.7802887
2014-12-19, 14:45:00,9063,517.5087326
2014-12-19, 15:00:00,7326,424.8449548
2014-12-19, 15:15:00,4683,280.5539755
2014-12-19, 15:30:00,7097,412.5162322
2014-12-19, 15:45:00,6320,370.4625589
2014-12-19, 16:00:00,5425,321.5498096
2014-12-19, 16:15:00,4245,256.1358459
2014-12-19, 16:30:00,2556,160.0186312
2014-12-19, 16:45:00,1325,87.0101985
2014-12-19, 17:00:00,1041,69.56990927
2014-12-19, 17:15:00,711,48.8515172
2014-12-19, 17:30:00,484,34.19766703
2014-12-19, 17:45:00,293,21.47166486
2014-12-19, 18:00:00,100,7.923907106
2014-12-19, 18:15:00,11,1.023346745
2014-12-19, 18:30:00,0,0
2014-12-19, 18:45:00,0,0
2014-12-19, 19:00:00,0,0
2014-12-19, 19:15:00,0,0
2014-12-19, 19:30:00,0,0
2014-12-19, 19:45:00,0,0
2014-12-19, 20:00:00,0,0
2014-12-19, 20:15:00,0,0
2014-12-19, 20:30:00,0,0
2014-12-19, 20:45:00,0,0
2014-12-19, 21:00:00,0,0
2014-12-19, 21:15:00,0,0
2014-12-19, 21:30:00,0,0
2014-12-19, 21:45:00,0,0
2014-12-19, 22:00:00,0,0
2014-12-19, 22:15:00,0,0
2014-12-19, 22:30:00,0,0
2014-12-19, 22:45:00,0,0
2014-12-19, 23:00:00,0,0
2014-12-19, 23:15:00,0,0
2014-12-19, 23:30:00,0,0
2014-12-19, 23:45:00,0,0
2014-12-19, 24:00:00,0,0
2014-12-20, 00:15:00,0,0
2014-12-20, 00:30:00,0,0
2014-12-20, 00:45:00,0,0
2014-12-20, 01:00:00,0,0
2014-12-20, 01:15:00,0,0
2014-12-20, 01:30:00,0,0
2014-12-20, 01:45:00,0,0
2014-12-20, 02:00:00,0,0
2014-12-20, 02:15:00,0,0
2014-12-20, 02:30:00,0,0
2014-12-20, 02:45:00,0,0
2014-12-20, 03:00:00,0,0
2014-12-20, 03:15:00,0,0
2014-12-20, 03:30:00,0,0
2014-12-20, 03:45:00,0,0
2014-12-20, 04:00:00,0,0
2014-12-20, 04:15:00,0,0
2014-12-20, 04:30:00,0,0
2014-12-20, 04:45:00,0,0
2014-12-20, 05:00:00,0,0
2014-12-20, 05:15:00,0,0
2014-12-20, 05:30:00,0,0
2014-12-20, 05:45:00,0,0
2014-12-20, 06:00:00,0,0
2014-12-20, 06:15:00,0,0
2014-12-20, 06:30:00,0,0
2014-12-20, 06:45:00,0,0
2014-12-20, 07:00:00,13,1.194810543
2014-12-20, 07:15:00,115,9.02037272
2014-12-20, 07:30:00,349,25.25232639
2014-12-20, 07:45:00,864,58.52865835
2014-12-20, 08:00:00,1478,96.28939949
2014-12-20, 08:15:00,2264,142.9934953
2014-12-20, 08:30:00,2875,178.4572733
2014-12-20, 08:45:00,3032,187.4765098
2014-12-20, 09:00:00,3729,227.1313031
2014-12-20, 09:15:00,2109,133.8922957
2014-12-20, 09:30:00,3734,227.413696
2014-12-20, 09:45:00,6286,368.6140927
2014-12-20, 10:00:00,6585,384.8452669
2014-12-20, 10:15:00,7143,414.9950365
2014-12-20, 10:30:00,7522,435.3747836
2014-12-20, 10:45:00,5493,325.285584
2014-12-20, 11:00:00,10090,571.6729644
2014-12-20, 11:15:00,8513,488.3205504
2014-12-20, 11:30:00,3630,221.5342039
2014-12-20, 11:45:00,4522,271.5985218
2014-12-20, 12:00:00,4973,296.6290445
2014-12-20, 12:15:00,6397,374.6461255
2014-12-20, 12:30:00,9444,537.6523078
2014-12-20, 12:45:00,9549,543.1932068
2014-12-20, 13:00:00,9836,558.3158911
2014-12-20, 13:15:00,11318,635.9163756
2014-12-20, 13:30:00,11093,624.1849964
2014-12-20, 13:45:00,6846,398.9697863
2014-12-20, 14:00:00,10265,580.8614215
2014-12-20, 14:15:00,4375,263.4015511
2014-12-20, 14:30:00,4678,280.2761965
2014-12-20, 14:45:00,5278,313.4622431
2014-12-20, 15:00:00,8434,484.1169959
2014-12-20, 15:15:00,5577,329.8957291
2014-12-20, 15:30:00,3856,234.2956573
2014-12-20, 15:45:00,3204,197.3186056
2014-12-20, 16:00:00,5493,325.285584
2014-12-20, 16:15:00,2027,129.057978
2014-12-20, 16:30:00,1222,80.71987947
2014-12-20, 16:45:00,1322,86.82750144
2014-12-20, 17:00:00,1356,88.89632053
2014-12-20, 17:15:00,983,65.96814205
2014-12-20, 17:30:00,642,44.43923837
2014-12-20, 17:45:00,289,21.19971122
2014-12-20, 18:00:00,98,7.776842715
2014-12-20, 18:15:00,11,1.023346745
2014-12-20, 18:30:00,0,0
2014-12-20, 18:45:00,0,0
2014-12-20, 19:00:00,0,0
2014-12-20, 19:15:00,0,0
2014-12-20, 19:30:00,0,0
2014-12-20, 19:45:00,0,0
2014-12-20, 20:00:00,0,0
2014-12-20, 20:15:00,0,0
2014-12-20, 20:30:00,0,0
2014-12-20, 20:45:00,0,0
2014-12-20, 21:00:00,0,0
2014-12-20, 21:15:00,0,0
2014-12-20, 21:30:00,0,0
2014-12-20, 21:45:00,0,0
2014-12-20, 22:00:00,0,0
2014-12-20, 22:15:00,0,0
2014-12-20, 22:30:00,0,0
2014-12-20, 22:45:00,0,0
2014-12-20, 23:00:00,0,0
2014-12-20, 23:15:00,0,0
2014-12-20, 23:30:00,0,0
2014-12-20, 23:45:00,0,0
2014-12-20, 24:00:00,0,0
2014-12-21, 00:15:00,0,0
2014-12-21, 00:30:00,0,0
2014-12-21, 00:45:00,0,0
2014-12-21, 01:00:00,0,0
2014-12-21, 01:15:00,0,0
2014-12-21, 01:30:00,0,0
2014-12-21, 01:45:00,0,0
2014-12-21, 02:00:00,0,0
2014-12-21, 02:15:00,0,0
2014-12-21, 02:30:00,0,0
2014-12-21, 02:45:00,0,0
2014-12-21, 03:00:00,0,0
2014-12-21, 03:15:00,0,0
2014-12-21, 03:30:00,0,0
2014-12-21, 03:45:00,0,0
2014-12-21, 04:00:00,0,0
2014-12-21, 04:15:00,0,0
2014-12-21, 04:30:00,0,0
2014-12-21, 04:45:00,0,0
2014-12-21, 05:00:00,0,0
2014-12-21, 05:15:00,0,0
2014-12-21, 05:30:00,0,0
2014-12-21, 05:45:00,0,0
2014-12-21, 06:00:00,0,0
2014-12-21, 06:15:00,0,0
2014-12-21, 06:30:00,0,0
2014-12-21, 06:45:00,0,0
2014-12-21, 07:00:00,11,1.023346745
2014-12-21, 07:15:00,84,6.740988054
2014-12-21, 07:30:00,278,20.45041449
2014-12-21, 07:45:00,702,48.27783428
2014-12-21, 08:00:00,1392,91.08272984
2014-12-21, 08:15:00,2032,129.353155
2014-12-21, 08:30:00,2192,138.7716709
2014-12-21, 08:45:00,2677,167.0312419
2014-12-21, 09:00:00,3399,208.4305192
2014-12-21, 09:15:00,4004,242.6230878
2014-12-21, 09:30:00,4566,274.0482431
2014-12-21, 09:45:00,5333,316.4900967
2014-12-21, 10:00:00,5928,349.1058647
2014-12-21, 10:15:00,6206,364.2618853
2014-12-21, 10:30:00,6934,403.7231823
2014-12-21, 10:45:00,7529,435.750477
2014-12-21, 11:00:00,7961,458.8879495
2014-12-21, 11:15:00,8502,487.7354159
2014-12-21, 11:30:00,8808,503.9925321
2014-12-21, 11:45:00,9128,520.9495876
2014-12-21, 12:00:00,9475,539.288656
2014-12-21, 12:15:00,9676,549.8891445
2014-12-21, 12:30:00,10804,609.0912385
2014-12-21, 12:45:00,11421,641.2810649
2014-12-21, 13:00:00,11585,649.8156576
2014-12-21, 13:15:00,11389,639.6147434
2014-12-21, 13:30:00,11218,630.7045427
2014-12-21, 13:45:00,11004,619.5398267
2014-12-21, 14:00:00,7090,412.1389207
2014-12-21, 14:15:00,8010,461.5064846
2014-12-21, 14:30:00,9808,556.8419344
2014-12-21, 14:45:00,5630,332.80191
2014-12-21, 15:00:00,7114,413.4324477
2014-12-21, 15:15:00,7768,448.5626537
2014-12-21, 15:30:00,6999,407.2313953
2014-12-21, 15:45:00,5982,352.0538113
2014-12-21, 16:00:00,5226,310.5974352
2014-12-21, 16:15:00,4528,271.9326764
2014-12-21, 16:30:00,3688,224.8146397
2014-12-21, 16:45:00,2144,135.9515348
2014-12-21, 17:00:00,1509,98.16075895
2014-12-21, 17:15:00,1637,105.8587389
2014-12-21, 17:30:00,661,45.65750643
2014-12-21, 17:45:00,328,23.84016137
2014-12-21, 18:00:00,115,9.02037272
2014-12-21, 18:15:00,12,1.109338652
2014-12-21, 18:30:00,0,0
2014-12-21, 18:45:00,0,0
2014-12-21, 19:00:00,0,0
2014-12-21, 19:15:00,0,0
2014-12-21, 19:30:00,0,0
2014-12-21, 19:45:00,0,0
2014-12-21, 20:00:00,0,0
2014-12-21, 20:15:00,0,0
2014-12-21, 20:30:00,0,0
2014-12-21, 20:45:00,0,0
2014-12-21, 21:00:00,0,0
2014-12-21, 21:15:00,0,0
2014-12-21, 21:30:00,0,0
2014-12-21, 21:45:00,0,0
2014-12-21, 22:00:00,0,0
2014-12-21, 22:15:00,0,0
2014-12-21, 22:30:00,0,0
2014-12-21, 22:45:00,0,0
2014-12-21, 23:00:00,0,0
2014-12-21, 23:15:00,0,0
2014-12-21, 23:30:00,0,0
2014-12-21, 23:45:00,0,0
2014-12-21, 24:00:00,0,0
2014-12-22, 00:15:00,0,0
2014-12-22, 00:30:00,0,0
2014-12-22, 00:45:00,0,0
2014-12-22, 01:00:00,0,0
2014-12-22, 01:15:00,0,0
2014-12-22, 01:30:00,0,0
2014-12-22, 01:45:00,0,0
2014-12-22, 02:00:00,0,0
2014-12-22, 02:15:00,0,0
2014-12-22, 02:30:00,0,0
2014-12-22, 02:45:00,0,0
2014-12-22, 03:00:00,0,0
2014-12-22, 03:15:00,0,0
2014-12-22, 03:30:00,0,0
2014-12-22, 03:45:00,0,0
2014-12-22, 04:00:00,0,0
2014-12-22, 04:15:00,0,0
2014-12-22, 04:30:00,0,0
2014-12-22, 04:45:00,0,0
2014-12-22, 05:00:00,0,0
2014-12-22, 05:15:00,0,0
2014-12-22, 05:30:00,0,0
2014-12-22, 05:45:00,0,0
2014-12-22, 06:00:00,0,0
2014-12-22, 06:15:00,0,0
2014-12-22, 06:30:00,0,0
2014-12-22, 06:45:00,0,0
2014-12-22, 07:00:00,4,0.400524978
2014-12-22, 07:15:00,20,1.781494519
2014-12-22, 07:30:00,70,5.692444277
2014-12-22, 07:45:00,141,10.897083
2014-12-22, 08:00:00,110,8.656110912
2014-12-22, 08:15:00,213,15.97518079
2014-12-22, 08:30:00,379,27.25910013
2014-12-22, 08:45:00,463,32.81955049
2014-12-22, 09:00:00,513,36.0936837
2014-12-22, 09:15:00,873,59.09379534
2014-12-22, 09:30:00,1051,70.18940714
2014-12-22, 09:45:00,1248,82.31124308
2014-12-22, 10:00:00,1621,104.8989558
2014-12-22, 10:15:00,1791,115.0627931
2014-12-22, 10:30:00,2791,173.6170897
2014-12-22, 10:45:00,1330,87.31462682
2014-12-22, 11:00:00,1184,78.38959292
2014-12-22, 11:15:00,1940,123.913299
2014-12-22, 11:30:00,1457,95.02008572
2014-12-22, 11:45:00,2595,162.2814769
2014-12-22, 12:00:00,2833,176.0384857
2014-12-22, 12:15:00,2881,178.8026038
2014-12-22, 12:30:00,2290,144.5156293
2014-12-22, 12:45:00,3802,231.2515261
2014-12-22, 13:00:00,2767,172.2322475
2014-12-22, 13:15:00,1907,121.9575168
2014-12-22, 13:30:00,1384,90.5972201
2014-12-22, 13:45:00,1391,91.02205224
2014-12-22, 14:00:00,2122,134.6574438
2014-12-22, 14:15:00,1789,114.9436395
2014-12-22, 14:30:00,1708,110.1096479
2014-12-22, 14:45:00,1077,71.79810753
2014-12-22, 15:00:00,1615,104.5388599
2014-12-22, 15:15:00,776,52.97953591
2014-12-22, 15:30:00,696,47.89508225
2014-12-22, 15:45:00,716,49.17000145
2014-12-22, 16:00:00,699,48.08648812
2014-12-22, 16:15:00,384,27.59241541
2014-12-22, 16:30:00,438,31.17297981
2014-12-22, 16:45:00,324,23.570444
2014-12-22, 17:00:00,325,23.63789592
2014-12-22, 17:15:00,150,11.54061094
2014-12-22, 17:30:00,103,8.144104432
2014-12-22, 17:45:00,47,3.934374705
2014-12-22, 18:00:00,13,1.194810543
2014-12-22, 18:15:00,1,0.110748888
2014-12-22, 18:30:00,0,0
2014-12-22, 18:45:00,0,0
2014-12-22, 19:00:00,0,0
2014-12-22, 19:15:00,0,0
2014-12-22, 19:30:00,0,0
2014-12-22, 19:45:00,0,0
2014-12-22, 20:00:00,0,0
2014-12-22, 20:15:00,0,0
2014-12-22, 20:30:00,0,0
2014-12-22, 20:45:00,0,0
2014-12-22, 21:00:00,0,0
2014-12-22, 21:15:00,0,0
2014-12-22, 21:30:00,0,0
2014-12-22, 21:45:00,0,0
2014-12-22, 22:00:00,0,0
2014-12-22, 22:15:00,0,0
2014-12-22, 22:30:00,0,0
2014-12-22, 22:45:00,0,0
2014-12-22, 23:00:00,0,0
2014-12-22, 23:15:00,0,0
2014-12-22, 23:30:00,0,0
2014-12-22, 23:45:00,0,0
2014-12-22, 24:00:00,0,0
2014-12-23, 00:15:00,0,0
2014-12-23, 00:30:00,0,0
2014-12-23, 00:45:00,0,0
2014-12-23, 01:00:00,0,0
2014-12-23, 01:15:00,0,0
2014-12-23, 01:30:00,0,0
2014-12-23, 01:45:00,0,0
2014-12-23, 02:00:00,0,0
2014-12-23, 02:15:00,0,0
2014-12-23, 02:30:00,0,0
2014-12-23, 02:45:00,0,0
2014-12-23, 03:00:00,0,0
2014-12-23, 03:15:00,0,0
2014-12-23, 03:30:00,0,0
2014-12-23, 03:45:00,0,0
2014-12-23, 04:00:00,0,0
2014-12-23, 04:15:00,0,0
2014-12-23, 04:30:00,0,0
2014-12-23, 04:45:00,0,0
2014-12-23, 05:00:00,0,0
2014-12-23, 05:15:00,0,0
2014-12-23, 05:30:00,0,0
2014-12-23, 05:45:00,0,0
2014-12-23, 06:00:00,0,0
2014-12-23, 06:15:00,0,0
2014-12-23, 06:30:00,0,0
2014-12-23, 06:45:00,0,0
2014-12-23, 07:00:00,2,0.210612668
2014-12-23, 07:15:00,22,1.946112434
2014-12-23, 07:30:00,70,5.692444277
2014-12-23, 07:45:00,149,11.46924955
2014-12-23, 08:00:00,230,17.15416558
2014-12-23, 08:15:00,361,26.05648347
2014-12-23, 08:30:00,533,37.39672033
2014-12-23, 08:45:00,739,50.6329654
2014-12-23, 09:00:00,786,53.61233251
2014-12-23, 09:15:00,891,60.22280371
2014-12-23, 09:30:00,948,63.78723054
2014-12-23, 09:45:00,1073,71.55080062
2014-12-23, 10:00:00,1123,74.63740364
2014-12-23, 10:15:00,2092,132.8911995
2014-12-23, 10:30:00,3221,198.2892521
2014-12-23, 10:45:00,2012,128.1721289
2014-12-23, 11:00:00,2278,143.8132629
2014-12-23, 11:15:00,1015,67.95717808
2014-12-23, 11:30:00,2349,147.9650676
2014-12-23, 11:45:00,1685,108.7340258
2014-12-23, 12:00:00,944,63.53761457
2014-12-23, 12:15:00,1247,82.25008167
2014-12-23, 12:30:00,2246,141.9389664
2014-12-23, 12:45:00,2454,154.0884383
2014-12-23, 13:00:00,3459,211.8401287
2014-12-23, 13:15:00,3769,229.3896785
2014-12-23, 13:30:00,3428,210.0790388
2014-12-23, 13:45:00,3683,224.531992
2014-12-23, 14:00:00,2381,149.8333063
2014-12-23, 14:15:00,2327,146.6795814
2014-12-23, 14:30:00,3147,194.0613397
2014-12-23, 14:45:00,2298,144.9837248
2014-12-23, 15:00:00,2707,168.7663023
2014-12-23, 15:15:00,1698,109.5117179
2014-12-23, 15:30:00,1130,75.06872094
2014-12-23, 15:45:00,889,60.09744082
2014-12-23, 16:00:00,781,53.29600784
2014-12-23, 16:15:00,1298,85.36483355
2014-12-23, 16:30:00,910,61.41273777
2014-12-23, 16:45:00,889,60.09744082
2014-12-23, 17:00:00,663,45.78559585
2014-12-23, 17:15:00,248,18.39561955
2014-12-23, 17:30:00,200,15.069002
2014-12-23, 17:45:00,165,12.60701405
2014-12-23, 18:00:00,43,3.622886049
2014-12-23, 18:15:00,4,0.400524978
2014-12-23, 18:30:00,0,0
2014-12-23, 18:45:00,0,0
2014-12-23, 19:00:00,0,0
2014-12-23, 19:15:00,0,0
2014-12-23, 19:30:00,0,0
2014-12-23, 19:45:00,0,0
2014-12-23, 20:00:00,0,0
2014-12-23, 20:15:00,0,0
2014-12-23, 20:30:00,0,0
2014-12-23, 20:45:00,0,0
2014-12-23, 21:00:00,0,0
2014-12-23, 21:15:00,0,0
2014-12-23, 21:30:00,0,0
2014-12-23, 21:45:00,0,0
2014-12-23, 22:00:00,0,0
2014-12-23, 22:15:00,0,0
2014-12-23, 22:30:00,0,0
2014-12-23, 22:45:00,0,0
2014-12-23, 23:00:00,0,0
2014-12-23, 23:15:00,0,0
2014-12-23, 23:30:00,0,0
2014-12-23, 23:45:00,0,0
2014-12-23, 24:00:00,0,0
2014-12-24, 00:15:00,0,0
2014-12-24, 00:30:00,0,0
2014-12-24, 00:45:00,0,0
2014-12-24, 01:00:00,0,0
2014-12-24, 01:15:00,0,0
2014-12-24, 01:30:00,0,0
2014-12-24, 01:45:00,0,0
2014-12-24, 02:00:00,0,0
2014-12-24, 02:15:00,0,0
2014-12-24, 02:30:00,0,0
2014-12-24, 02:45:00,0,0
2014-12-24, 03:00:00,0,0
2014-12-24, 03:15:00,0,0
2014-12-24, 03:30:00,0,0
2014-12-24, 03:45:00,0,0
2014-12-24, 04:00:00,0,0
2014-12-24, 04:15:00,0,0
2014-12-24, 04:30:00,0,0
2014-12-24, 04:45:00,0,0
2014-12-24, 05:00:00,0,0
2014-12-24, 05:15:00,0,0
2014-12-24, 05:30:00,0,0
2014-12-24, 05:45:00,0,0
2014-12-24, 06:00:00,0,0
2014-12-24, 06:15:00,0,0
2014-12-24, 06:30:00,0,0
2014-12-24, 06:45:00,0,0
2014-12-24, 07:00:00,3,0.306742473
2014-12-24, 07:15:00,25,2.191034145
2014-12-24, 07:30:00,99,7.85040191
2014-12-24, 07:45:00,203,15.27849061
2014-12-24, 08:00:00,346,25.05097548
2014-12-24, 08:15:00,548,38.37165998
2014-12-24, 08:30:00,849,57.58580956
2014-12-24, 08:45:00,795,54.18134901
2014-12-24, 09:00:00,702,48.27783428
2014-12-24, 09:15:00,1146,76.05386185
2014-12-24, 09:30:00,1433,93.56781068
2014-12-24, 09:45:00,828,56.26378007
2014-12-24, 10:00:00,747,51.14104165
2014-12-24, 10:15:00,2487,156.0089562
2014-12-24, 10:30:00,3913,237.5055472
2014-12-24, 10:45:00,4572,274.3821627
2014-12-24, 11:00:00,4248,256.3036966
2014-12-24, 11:15:00,3487,213.4298044
2014-12-24, 11:30:00,4163,251.5445663
2014-12-24, 11:45:00,4334,261.1117762
2014-12-24, 12:00:00,4546,272.9349472
2014-12-24, 12:15:00,5085,302.8189019
2014-12-24, 12:30:00,4512,271.0415259
2014-12-24, 12:45:00,7132,414.4023848
2014-12-24, 13:00:00,7598,439.4523856
2014-12-24, 13:15:00,6221,365.0782333
2014-12-24, 13:30:00,4543,272.7679221
2014-12-24, 13:45:00,5132,305.4134676
2014-12-24, 14:00:00,4664,279.4983004
2014-12-24, 14:15:00,5431,321.8795731
2014-12-24, 14:30:00,4977,296.850284
2014-12-24, 14:45:00,3772,229.5589862
2014-12-24, 15:00:00,4093,247.6199807
2014-12-24, 15:15:00,2620,163.7307167
2014-12-24, 15:30:00,1742,112.1407163
2014-12-24, 15:45:00,1531,99.48712251
2014-12-24, 16:00:00,1697,109.4519108
2014-12-24, 16:15:00,1306,85.85260621
2014-12-24, 16:30:00,991,66.46583657
2014-12-24, 16:45:00,1172,77.65259075
2014-12-24, 17:00:00,791,53.92851092
2014-12-24, 17:15:00,585,40.7683383
2014-12-24, 17:30:00,311,22.69217292
2014-12-24, 17:45:00,179,13.59596354
2014-12-24, 18:00:00,70,5.692444277
2014-12-24, 18:15:00,9,0.849588166
2014-12-24, 18:30:00,1,0.110748888
2014-12-24, 18:45:00,0,0
2014-12-24, 19:00:00,0,0
2014-12-24, 19:15:00,0,0
2014-12-24, 19:30:00,0,0
