date,time,raw,PAR_µmol_m2_s
2015-05-01, 10:45:00,1117,97.78217573
2015-05-01, 11:00:00,1085,95.35738021
2015-05-01, 11:15:00,1289,110.6608637
2015-05-01, 11:30:00,1728,142.5478251
2015-05-01, 11:45:00,2434,191.6412099
2015-05-01, 12:00:00,2475,194.4268224
2015-05-01, 12:15:00,2966,227.3291949
2015-05-01, 12:30:00,3281,248.0414963
2015-05-01, 12:45:00,3140,238.805367
2015-05-01, 13:00:00,3357,252.9973218
2015-05-01, 13:15:00,3318,250.4561304
2015-05-01, 13:30:00,2823,217.828995
2015-05-01, 13:45:00,3394,255.4044836
2015-05-01, 14:00:00,6907,471.8551736
2015-05-01, 14:15:00,3993,293.9063939
2015-05-01, 14:30:00,8428,560.3765834
2015-05-01, 14:45:00,7539,508.9298253
2015-05-01, 15:00:00,7074,481.6950702
2015-05-01, 15:15:00,6607,454.0966321
2015-05-01, 15:30:00,5419,382.6302616
2015-05-01, 15:45:00,3748,278.2607935
2015-05-01, 16:00:00,2145,171.8171859
2015-05-01, 16:15:00,1790,146.9556519
2015-05-01, 16:30:00,1667,138.1900344
2015-05-01, 16:45:00,1173,102.0030394
2015-05-01, 17:00:00,1302,111.624362
2015-05-01, 17:15:00,935,83.85533742
2015-05-01, 17:30:00,678,63.5251783
2015-05-01, 17:45:00,392,39.57185358
2015-05-01, 18:00:00,411,41.2234666
2015-05-01, 18:15:00,269,28.58311488
2015-05-01, 18:30:00,132,15.45291371
2015-05-01, 18:45:00,87,10.77946589
2015-05-01, 19:00:00,41,5.627694763
2015-05-01, 19:15:00,5,0.913874895
2015-05-01, 19:30:00,0,0
2015-05-01, 19:45:00,0,0
2015-05-01, 20:00:00,0,0
2015-05-01, 20:15:00,0,0
2015-05-01, 20:30:00,0,0
2015-05-01, 20:45:00,0,0
2015-05-01, 21:00:00,0,0
2015-05-01, 21:15:00,0,0
2015-05-01, 21:30:00,0,0
2015-05-01, 21:45:00,0,0
2015-05-01, 22:00:00,0,0
2015-05-01, 22:15:00,0,0
2015-05-01, 22:30:00,0,0
2015-05-01, 22:45:00,0,0
2015-05-01, 23:00:00,0,0
2015-05-01, 23:15:00,0,0
2015-05-01, 23:30:00,0,0
2015-05-01, 23:45:00,0,0
2015-05-01, 24:00:00,0,0
2015-05-02, 00:15:00,0,0
2015-05-02, 00:30:00,0,0
2015-05-02, 00:45:00,0,0
2015-05-02, 01:00:00,0,0
2015-05-02, 01:15:00,0,0
2015-05-02, 01:30:00,0,0
2015-05-02, 01:45:00,0,0
2015-05-02, 02:00:00,0,0
2015-05-02, 02:15:00,0,0
2015-05-02, 02:30:00,0,0
2015-05-02, 02:45:00,0,0
2015-05-02, 03:00:00,0,0
2015-05-02, 03:15:00,0,0
2015-05-02, 03:30:00,0,0
2015-05-02, 03:45:00,0,0
2015-05-02, 04:00:00,0,0
2015-05-02, 04:15:00,0,0
2015-05-02, 04:30:00,0,0
2015-05-02, 04:45:00,0,0
2015-05-02, 05:00:00,0,0
2015-05-02, 05:15:00,0,0
2015-05-02, 05:30:00,0,0
2015-05-02, 05:45:00,0,0
2015-05-02, 06:00:00,9,1.518506531
2015-05-02, 06:15:00,59,7.707004508
2015-05-02, 06:30:00,156,17.85200093
2015-05-02, 06:45:00,296,31.04527201
2015-05-02, 07:00:00,327,33.83485843
2015-05-02, 07:15:00,520,50.51284722
2015-05-02, 07:30:00,521,50.59675557
2015-05-02, 07:45:00,730,67.71286335
2015-05-02, 08:00:00,837,76.20598542
2015-05-02, 08:15:00,934,83.77785304
2015-05-02, 08:30:00,1129,98.6890246
2015-05-02, 08:45:00,1339,114.3595139
2015-05-02, 09:00:00,1585,132.2975628
2015-05-02, 09:15:00,1574,131.5039944
2015-05-02, 09:30:00,1669,138.3332529
2015-05-02, 09:45:00,2130,170.7786985
2015-05-02, 10:00:00,2532,198.2891047
2015-05-02, 10:15:00,3838,284.0238723
2015-05-02, 10:30:00,5264,373.1567908
2015-05-02, 10:45:00,6503,447.9149234
2015-05-02, 11:00:00,8609,570.7582589
2015-05-02, 11:15:00,9020,594.2230415
2015-05-02, 11:30:00,9471,619.8047831
2015-05-02, 11:45:00,9575,625.6801176
2015-05-02, 12:00:00,9474,619.9743865
2015-05-02, 12:15:00,9502,621.5569991
2015-05-02, 12:30:00,9672,631.1521722
2015-05-02, 12:45:00,9215,605.3047529
2015-05-02, 13:00:00,9030,594.792122
2015-05-02, 13:15:00,8746,578.596449
2015-05-02, 13:30:00,8477,563.1900614
2015-05-02, 13:45:00,7470,504.9033219
2015-05-02, 14:00:00,7537,508.8131859
2015-05-02, 14:15:00,7121,484.4586535
2015-05-02, 14:30:00,5072,361.3690132
2015-05-02, 14:45:00,7062,480.9890745
2015-05-02, 15:00:00,6284,434.8533228
2015-05-02, 15:15:00,5614,394.496354
2015-05-02, 15:30:00,4825,346.114579
2015-05-02, 15:45:00,4656,335.6162391
2015-05-02, 16:00:00,4141,303.2939651
2015-05-02, 16:15:00,3218,243.9215325
2015-05-02, 16:30:00,2203,175.8234446
2015-05-02, 16:45:00,2093,168.2128219
2015-05-02, 17:00:00,1309,112.1426258
2015-05-02, 17:15:00,1588,132.5138602
2015-05-02, 17:30:00,1207,104.552271
2015-05-02, 17:45:00,735,68.11334244
2015-05-02, 18:00:00,501,48.91435955
2015-05-02, 18:15:00,348,35.7039996
2015-05-02, 18:30:00,200,22.12617655
2015-05-02, 18:45:00,119,14.12900504
2015-05-02, 19:00:00,47,6.3324519
2015-05-02, 19:15:00,6,1.06977249
2015-05-02, 19:30:00,0,0
2015-05-02, 19:45:00,0,0
2015-05-02, 20:00:00,0,0
2015-05-02, 20:15:00,0,0
2015-05-02, 20:30:00,0,0
2015-05-02, 20:45:00,0,0
2015-05-02, 21:00:00,0,0
2015-05-02, 21:15:00,0,0
2015-05-02, 21:30:00,0,0
2015-05-02, 21:45:00,0,0
2015-05-02, 22:00:00,0,0
2015-05-02, 22:15:00,0,0
2015-05-02, 22:30:00,0,0
2015-05-02, 22:45:00,0,0
2015-05-02, 23:00:00,0,0
2015-05-02, 23:15:00,0,0
2015-05-02, 23:30:00,0,0
2015-05-02, 23:45:00,0,0
2015-05-02, 24:00:00,0,0
2015-05-03, 00:15:00,0,0
2015-05-03, 00:30:00,0,0
2015-05-03, 00:45:00,0,0
2015-05-03, 01:00:00,0,0
2015-05-03, 01:15:00,0,0
2015-05-03, 01:30:00,0,0
2015-05-03, 01:45:00,0,0
2015-05-03, 02:00:00,0,0
2015-05-03, 02:15:00,0,0
2015-05-03, 02:30:00,0,0
2015-05-03, 02:45:00,0,0
2015-05-03, 03:00:00,0,0
2015-05-03, 03:15:00,0,0
2015-05-03, 03:30:00,0,0
2015-05-03, 03:45:00,0,0
2015-05-03, 04:00:00,0,0
2015-05-03, 04:15:00,0,0
2015-05-03, 04:30:00,0,0
2015-05-03, 04:45:00,0,0
2015-05-03, 05:00:00,0,0
2015-05-03, 05:15:00,0,0
2015-05-03, 05:30:00,0,0
2015-05-03, 05:45:00,0,0
2015-05-03, 06:00:00,8,1.371595337
2015-05-03, 06:15:00,53,7.025034864
2015-05-03, 06:30:00,136,15.85662747
2015-05-03, 06:45:00,275,29.13305806
2015-05-03, 07:00:00,371,37.73363817
2015-05-03, 07:15:00,551,53.1040234
2015-05-03, 07:30:00,597,56.91290906
2015-05-03, 07:45:00,1060,93.45623849
2015-05-03, 08:00:00,963,86.02037067
2015-05-03, 08:15:00,983,87.56157086
2015-05-03, 08:30:00,1088,95.58511409
2015-05-03, 08:45:00,1478,124.5455755
2015-05-03, 09:00:00,1774,145.8201661
2015-05-03, 09:15:00,1737,143.1889892
2015-05-03, 09:30:00,1838,150.3538813
2015-05-03, 09:45:00,2318,183.7249144
2015-05-03, 10:00:00,2772,214.4251033
2015-05-03, 10:15:00,3270,247.3229191
2015-05-03, 10:30:00,4472,324.126889
2015-05-03, 10:45:00,6823,466.8935598
2015-05-03, 11:00:00,6438,444.0445307
2015-05-03, 11:15:00,6260,433.4181825
2015-05-03, 11:30:00,7743,520.805149
2015-05-03, 11:45:00,7753,521.3861693
2015-05-03, 12:00:00,7734,520.2821433
2015-05-03, 12:15:00,8234,549.2154987
2015-05-03, 12:30:00,8487,563.7639683
2015-05-03, 12:45:00,8457,562.0419711
2015-05-03, 13:00:00,8455,561.9271417
2015-05-03, 13:15:00,8557,567.7787465
2015-05-03, 13:30:00,8025,537.1513
2015-05-03, 13:45:00,8689,575.3373491
2015-05-03, 14:00:00,7270,493.2034862
2015-05-03, 14:15:00,6998,477.2209988
2015-05-03, 14:30:00,6742,462.1012675
2015-05-03, 14:45:00,6372,440.1091476
2015-05-03, 15:00:00,5283,374.3200755
2015-05-03, 15:15:00,2148,172.0247646
2015-05-03, 15:30:00,1793,147.1684014
2015-05-03, 15:45:00,1580,131.9369431
2015-05-03, 16:00:00,2030,163.8296062
2015-05-03, 16:15:00,1366,116.3489369
2015-05-03, 16:30:00,1888,153.8808864
2015-05-03, 16:45:00,1340,114.433293
2015-05-03, 17:00:00,1454,122.7964894
2015-05-03, 17:15:00,1323,113.1780246
2015-05-03, 17:30:00,1188,103.1289232
2015-05-03, 17:45:00,768,70.74734041
2015-05-03, 18:00:00,490,47.98516072
2015-05-03, 18:15:00,228,24.77801289
2015-05-03, 18:30:00,218,23.83631549
2015-05-03, 18:45:00,156,17.85200093
2015-05-03, 19:00:00,56,7.367263389
2015-05-03, 19:15:00,8,1.371595337
2015-05-03, 19:30:00,0,0
2015-05-03, 19:45:00,0,0
2015-05-03, 20:00:00,0,0
2015-05-03, 20:15:00,0,0
2015-05-03, 20:30:00,0,0
2015-05-03, 20:45:00,0,0
2015-05-03, 21:00:00,0,0
2015-05-03, 21:15:00,0,0
2015-05-03, 21:30:00,0,0
2015-05-03, 21:45:00,0,0
2015-05-03, 22:00:00,0,0
2015-05-03, 22:15:00,0,0
2015-05-03, 22:30:00,0,0
2015-05-03, 22:45:00,0,0
2015-05-03, 23:00:00,0,0
2015-05-03, 23:15:00,0,0
2015-05-03, 23:30:00,0,0
2015-05-03, 23:45:00,0,0
2015-05-03, 24:00:00,0,0
2015-05-04, 00:15:00,0,0
2015-05-04, 00:30:00,0,0
2015-05-04, 00:45:00,0,0
2015-05-04, 01:00:00,0,0
2015-05-04, 01:15:00,0,0
2015-05-04, 01:30:00,0,0
2015-05-04, 01:45:00,0,0
2015-05-04, 02:00:00,0,0
2015-05-04, 02:15:00,0,0
2015-05-04, 02:30:00,0,0
2015-05-04, 02:45:00,0,0
2015-05-04, 03:00:00,0,0
2015-05-04, 03:15:00,0,0
2015-05-04, 03:30:00,0,0
2015-05-04, 03:45:00,0,0
2015-05-04, 04:00:00,0,0
2015-05-04, 04:15:00,0,0
2015-05-04, 04:30:00,0,0
2015-05-04, 04:45:00,0,0
2015-05-04, 05:00:00,0,0
2015-05-04, 05:15:00,0,0
2015-05-04, 05:30:00,0,0
2015-05-04, 05:45:00,0,0
2015-05-04, 06:00:00,11,1.805949912
2015-05-04, 06:15:00,76,9.591387176
2015-05-04, 06:30:00,178,20.00711185
2015-05-04, 06:45:00,511,49.75667786
2015-05-04, 07:00:00,461,45.52162844
2015-05-04, 07:15:00,716,66.58952549
2015-05-04, 07:30:00,896,80.82495095
2015-05-04, 07:45:00,1301,111.5502933
2015-05-04, 08:00:00,1552,129.9145862
2015-05-04, 08:15:00,1074,94.52162054
2015-05-04, 08:30:00,1550,129.7699431
2015-05-04, 08:45:00,2062,166.0582797
2015-05-04, 09:00:00,1606,133.8104814
2015-05-04, 09:15:00,2445,192.3891918
2015-05-04, 09:30:00,2637,205.3731202
2015-05-04, 09:45:00,1754,144.3988459
2015-05-04, 10:00:00,2726,211.3476111
2015-05-04, 10:15:00,3770,279.6712687
2015-05-04, 10:30:00,3163,240.3157595
2015-05-04, 10:45:00,4269,311.3761362
2015-05-04, 11:00:00,3455,259.365276
2015-05-04, 11:15:00,2823,217.828995
2015-05-04, 11:30:00,4499,325.8167945
2015-05-04, 11:45:00,5917,412.82416
2015-05-04, 12:00:00,4118,301.8381228
2015-05-04, 12:15:00,4115,301.6481489
2015-05-04, 12:30:00,3920,289.2586756
2015-05-04, 12:45:00,4241,309.6110133
2015-05-04, 13:00:00,5454,384.7642951
2015-05-04, 13:15:00,6534,449.7589462
2015-05-04, 13:30:00,6956,474.7456516
2015-05-04, 13:45:00,5597,393.4641333
2015-05-04, 14:00:00,4884,349.7678189
2015-05-04, 14:15:00,6566,451.6612052
2015-05-04, 14:30:00,5803,405.9438964
2015-05-04, 14:45:00,6477,446.3674011
2015-05-04, 15:00:00,4808,345.060825
2015-05-04, 15:15:00,4579,330.8158575
2015-05-04, 15:30:00,5480,386.3483703
2015-05-04, 15:45:00,5517,388.6008695
2015-05-04, 16:00:00,4878,349.3965784
2015-05-04, 16:15:00,4346,316.2221383
2015-05-04, 16:30:00,4061,298.2253794
2015-05-04, 16:45:00,2506,196.5288458
2015-05-04, 17:00:00,2881,221.6899375
2015-05-04, 17:15:00,1567,130.9986036
2015-05-04, 17:30:00,1074,94.52162054
2015-05-04, 17:45:00,413,41.39670836
2015-05-04, 18:00:00,490,47.98516072
2015-05-04, 18:15:00,278,29.40741561
2015-05-04, 18:30:00,232,25.15310654
2015-05-04, 18:45:00,112,13.40806201
2015-05-04, 19:00:00,40,5.508916462
2015-05-04, 19:15:00,6,1.06977249
2015-05-04, 19:30:00,0,0
2015-05-04, 19:45:00,0,0
2015-05-04, 20:00:00,0,0
2015-05-04, 20:15:00,0,0
2015-05-04, 20:30:00,0,0
2015-05-04, 20:45:00,0,0
2015-05-04, 21:00:00,0,0
2015-05-04, 21:15:00,0,0
2015-05-04, 21:30:00,0,0
2015-05-04, 21:45:00,0,0
2015-05-04, 22:00:00,0,0
2015-05-04, 22:15:00,0,0
2015-05-04, 22:30:00,0,0
2015-05-04, 22:45:00,0,0
2015-05-04, 23:00:00,0,0
2015-05-04, 23:15:00,0,0
2015-05-04, 23:30:00,0,0
2015-05-04, 23:45:00,0,0
2015-05-04, 24:00:00,0,0
2015-05-05, 00:15:00,0,0
2015-05-05, 00:30:00,0,0
2015-05-05, 00:45:00,0,0
2015-05-05, 01:00:00,0,0
2015-05-05, 01:15:00,0,0
2015-05-05, 01:30:00,0,0
2015-05-05, 01:45:00,0,0
2015-05-05, 02:00:00,0,0
2015-05-05, 02:15:00,0,0
2015-05-05, 02:30:00,0,0
2015-05-05, 02:45:00,0,0
2015-05-05, 03:00:00,0,0
2015-05-05, 03:15:00,0,0
2015-05-05, 03:30:00,0,0
2015-05-05, 03:45:00,0,0
2015-05-05, 04:00:00,0,0
2015-05-05, 04:15:00,0,0
2015-05-05, 04:30:00,0,0
2015-05-05, 04:45:00,0,0
2015-05-05, 05:00:00,0,0
2015-05-05, 05:15:00,0,0
2015-05-05, 05:30:00,0,0
2015-05-05, 05:45:00,0,0
2015-05-05, 06:00:00,4,0.753643897
2015-05-05, 06:15:00,22,3.28674124
2015-05-05, 06:30:00,92,11.31261128
2015-05-05, 06:45:00,210,23.07872482
2015-05-05, 07:00:00,357,36.50031665
2015-05-05, 07:15:00,484,47.47713112
2015-05-05, 07:30:00,578,55.34469772
2015-05-05, 07:45:00,529,51.26723736
2015-05-05, 08:00:00,914,82.2257756
2015-05-05, 08:15:00,1131,98.8400382
2015-05-05, 08:30:00,1325,113.3258167
2015-05-05, 08:45:00,1795,147.3102074
2015-05-05, 09:00:00,1847,150.9896962
2015-05-05, 09:15:00,1687,139.6211723
2015-05-05, 09:30:00,1965,159.2877843
2015-05-05, 09:45:00,2045,164.8748877
2015-05-05, 10:00:00,2896,222.686728
2015-05-05, 10:15:00,3291,248.6944639
2015-05-05, 10:30:00,2602,203.0161231
2015-05-05, 10:45:00,6912,472.1502479
2015-05-05, 11:00:00,5859,409.3259516
2015-05-05, 11:15:00,6453,444.9381684
2015-05-05, 11:30:00,4572,330.3789169
2015-05-05, 11:45:00,3706,275.5649314
2015-05-05, 12:00:00,2351,185.9823395
2015-05-05, 12:15:00,3658,272.4788474
2015-05-05, 12:30:00,4975,355.3907389
2015-05-05, 12:45:00,4655,335.5539661
2015-05-05, 13:00:00,8321,554.2251041
2015-05-05, 13:15:00,8031,537.4982319
2015-05-05, 13:30:00,7647,515.2221351
2015-05-05, 13:45:00,6287,435.0326628
2015-05-05, 14:00:00,6605,453.9778786
2015-05-05, 14:15:00,5520,388.7834143
2015-05-05, 14:30:00,6997,477.1620855
2015-05-05, 14:45:00,5993,417.4009678
2015-05-05, 15:00:00,4155,304.1795908
2015-05-05, 15:15:00,4915,351.6849075
2015-05-05, 15:30:00,4721,339.6601
2015-05-05, 15:45:00,3905,288.3022124
2015-05-05, 16:00:00,2491,195.5121823
2015-05-05, 16:15:00,2806,216.6953018
2015-05-05, 16:30:00,3154,239.724915
2015-05-05, 16:45:00,1071,94.29348432
2015-05-05, 17:00:00,2189,174.8577451
2015-05-05, 17:15:00,1956,158.6573186
2015-05-05, 17:30:00,1578,131.7926518
2015-05-05, 17:45:00,1176,102.2283722
2015-05-05, 18:00:00,699,65.22144137
2015-05-05, 18:15:00,463,45.69219045
2015-05-05, 18:30:00,212,23.26848516
2015-05-05, 18:45:00,117,13.92362526
2015-05-05, 19:00:00,42,5.746079391
2015-05-05, 19:15:00,6,1.06977249
2015-05-05, 19:30:00,0,0
2015-05-05, 19:45:00,0,0
2015-05-05, 20:00:00,0,0
2015-05-05, 20:15:00,0,0
2015-05-05, 20:30:00,0,0
2015-05-05, 20:45:00,0,0
2015-05-05, 21:00:00,0,0
2015-05-05, 21:15:00,0,0
2015-05-05, 21:30:00,0,0
2015-05-05, 21:45:00,0,0
2015-05-05, 22:00:00,0,0
2015-05-05, 22:15:00,0,0
2015-05-05, 22:30:00,0,0
2015-05-05, 22:45:00,0,0
2015-05-05, 23:00:00,0,0
2015-05-05, 23:15:00,0,0
2015-05-05, 23:30:00,0,0
2015-05-05, 23:45:00,0,0
2015-05-05, 24:00:00,0,0
2015-05-06, 00:15:00,0,0
2015-05-06, 00:30:00,0,0
2015-05-06, 00:45:00,0,0
2015-05-06, 01:00:00,0,0
2015-05-06, 01:15:00,0,0
2015-05-06, 01:30:00,0,0
2015-05-06, 01:45:00,0,0
2015-05-06, 02:00:00,0,0
2015-05-06, 02:15:00,0,0
2015-05-06, 02:30:00,0,0
2015-05-06, 02:45:00,0,0
2015-05-06, 03:00:00,0,0
2015-05-06, 03:15:00,0,0
2015-05-06, 03:30:00,0,0
2015-05-06, 03:45:00,0,0
2015-05-06, 04:00:00,0,0
2015-05-06, 04:15:00,0,0
2015-05-06, 04:30:00,0,0
2015-05-06, 04:45:00,0,0
2015-05-06, 05:00:00,0,0
2015-05-06, 05:15:00,0,0
2015-05-06, 05:30:00,0,0
2015-05-06, 05:45:00,0,0
2015-05-06, 06:00:00,10,1.66320798
2015-05-06, 06:15:00,47,6.3324519
2015-05-06, 06:30:00,113,13.51142104
2015-05-06, 06:45:00,222,24.21368536
2015-05-06, 07:00:00,257,27.47816869
2015-05-06, 07:15:00,489,47.90054818
2015-05-06, 07:30:00,522,50.680642
2015-05-06, 07:45:00,481,47.22279536
2015-05-06, 08:00:00,799,73.20769329
2015-05-06, 08:15:00,444,44.06773286
2015-05-06, 08:30:00,412,41.31010179
2015-05-06, 08:45:00,951,85.09356303
2015-05-06, 09:00:00,1200,104.0282371
2015-05-06, 09:15:00,1433,121.2628145
2015-05-06, 09:30:00,1536,128.7567279
2015-05-06, 09:45:00,1568,131.0708211
2015-05-06, 10:00:00,1891,154.0920993
2015-05-06, 10:15:00,2633,205.1039656
2015-05-06, 10:30:00,3527,264.0280917
2015-05-06, 10:45:00,4393,319.1743361
2015-05-06, 11:00:00,4464,323.6259098
2015-05-06, 11:15:00,4700,338.3544555
2015-05-06, 11:30:00,5265,373.2180305
2015-05-06, 11:45:00,5319,376.5226346
2015-05-06, 12:00:00,5728,401.4073865
2015-05-06, 12:15:00,8722,577.2245498
2015-05-06, 12:30:00,9051,595.9869119
2015-05-06, 12:45:00,5924,413.2460411
2015-05-06, 13:00:00,9491,620.9353342
2015-05-06, 13:15:00,7741,520.6889327
2015-05-06, 13:30:00,5102,363.2148018
2015-05-06, 13:45:00,3685,274.2154432
2015-05-06, 14:00:00,5060,360.6302822
2015-05-06, 14:15:00,6112,424.5514734
2015-05-06, 14:30:00,8874,585.9046313
2015-05-06, 14:45:00,6492,447.2603054
2015-05-06, 15:00:00,6133,425.811351
2015-05-06, 15:15:00,4337,315.6563294
2015-05-06, 15:30:00,5432,383.423121
2015-05-06, 15:45:00,2558,200.0469051
2015-05-06, 16:00:00,2882,221.7564122
2015-05-06, 16:15:00,3314,250.1952662
2015-05-06, 16:30:00,1900,154.7254648
2015-05-06, 16:45:00,1240,107.0171926
2015-05-06, 17:00:00,1186,102.9789177
2015-05-06, 17:15:00,752,69.4722161
2015-05-06, 17:30:00,811,74.1565772
2015-05-06, 17:45:00,700,65.30204125
2015-05-06, 18:00:00,296,31.04527201
2015-05-06, 18:15:00,235,25.43384887
2015-05-06, 18:30:00,237,25.62073924
2015-05-06, 18:45:00,136,15.85662747
2015-05-06, 19:00:00,48,6.448680571
2015-05-06, 19:15:00,7,1.222156317
2015-05-06, 19:30:00,0,0
2015-05-06, 19:45:00,0,0
2015-05-06, 20:00:00,0,0
2015-05-06, 20:15:00,0,0
2015-05-06, 20:30:00,0,0
2015-05-06, 20:45:00,0,0
2015-05-06, 21:00:00,0,0
2015-05-06, 21:15:00,0,0
2015-05-06, 21:30:00,0,0
2015-05-06, 21:45:00,0,0
2015-05-06, 22:00:00,0,0
2015-05-06, 22:15:00,0,0
2015-05-06, 22:30:00,0,0
2015-05-06, 22:45:00,0,0
2015-05-06, 23:00:00,0,0
2015-05-06, 23:15:00,0,0
2015-05-06, 23:30:00,0,0
2015-05-06, 23:45:00,0,0
2015-05-06, 24:00:00,0,0
2015-05-07, 00:15:00,0,0
2015-05-07, 00:30:00,0,0
2015-05-07, 00:45:00,0,0
2015-05-07, 01:00:00,0,0
2015-05-07, 01:15:00,0,0
2015-05-07, 01:30:00,0,0
2015-05-07, 01:45:00,0,0
2015-05-07, 02:00:00,0,0
2015-05-07, 02:15:00,0,0
2015-05-07, 02:30:00,0,0
2015-05-07, 02:45:00,0,0
2015-05-07, 03:00:00,0,0
2015-05-07, 03:15:00,0,0
2015-05-07, 03:30:00,0,0
2015-05-07, 03:45:00,0,0
2015-05-07, 04:00:00,0,0
2015-05-07, 04:15:00,0,0
2015-05-07, 04:30:00,0,0
2015-05-07, 04:45:00,0,0
2015-05-07, 05:00:00,0,0
2015-05-07, 05:15:00,0,0
2015-05-07, 05:30:00,0,0
2015-05-07, 05:45:00,0,0
2015-05-07, 06:00:00,18,2.76360823
2015-05-07, 06:15:00,128,15.04753122
2015-05-07, 06:30:00,302,31.58817666
2015-05-07, 06:45:00,500,48.83000255
2015-05-07, 07:00:00,869,78.71649445
2015-05-07, 07:15:00,989,88.02309534
2015-05-07, 07:30:00,1216,105.2254219
2015-05-07, 07:45:00,1434,121.3359157
2015-05-07, 08:00:00,1329,113.6213097
2015-05-07, 08:15:00,1393,118.3330149
2015-05-07, 08:30:00,1548,129.6252746
2015-05-07, 08:45:00,1674,138.6911971
2015-05-07, 09:00:00,2113,169.6005419
2015-05-07, 09:15:00,2261,179.8153721
2015-05-07, 09:30:00,2365,186.9387294
2015-05-07, 09:45:00,2597,202.6790582
2015-05-07, 10:00:00,3005,229.9092281
2015-05-07, 10:15:00,3647,271.7708459
2015-05-07, 10:30:00,6137,426.051261
2015-05-07, 10:45:00,7905,530.205208
2015-05-07, 11:00:00,6516,448.6883686
2015-05-07, 11:15:00,6198,429.7072619
2015-05-07, 11:30:00,6097,423.6512002
2015-05-07, 11:45:00,7422,502.0992919
2015-05-07, 12:00:00,10458,675.2245718
2015-05-07, 12:15:00,10021,650.7791446
2015-05-07, 12:30:00,9827,639.880719
2015-05-07, 12:45:00,8730,577.6819066
2015-05-07, 13:00:00,10661,686.5326615
2015-05-07, 13:15:00,6395,441.4811959
2015-05-07, 13:30:00,9106,599.1143384
2015-05-07, 13:45:00,7313,495.7226082
2015-05-07, 14:00:00,8076,540.0990988
2015-05-07, 14:15:00,7797,523.9414492
2015-05-07, 14:30:00,6019,418.9649002
2015-05-07, 14:45:00,5334,377.4397681
2015-05-07, 15:00:00,4921,352.0557665
2015-05-07, 15:15:00,4489,325.191065
2015-05-07, 15:30:00,4318,314.4613186
2015-05-07, 15:45:00,4673,336.674602
2015-05-07, 16:00:00,3725,276.7850004
2015-05-07, 16:15:00,2886,222.0222793
2015-05-07, 16:30:00,2049,165.1534529
2015-05-07, 16:45:00,2420,190.6885669
2015-05-07, 17:00:00,1436,121.4820972
2015-05-07, 17:15:00,774,71.22457658
2015-05-07, 17:30:00,955,85.40267479
2015-05-07, 17:45:00,813,74.31453805
2015-05-07, 18:00:00,490,47.98516072
2015-05-07, 18:15:00,337,34.72690121
2015-05-07, 18:30:00,213,23.36327385
2015-05-07, 18:45:00,136,15.85662747
2015-05-07, 19:00:00,45,6.098974967
2015-05-07, 19:15:00,8,1.371595337
2015-05-07, 19:30:00,0,0
2015-05-07, 19:45:00,0,0
2015-05-07, 20:00:00,0,0
2015-05-07, 20:15:00,0,0
2015-05-07, 20:30:00,0,0
2015-05-07, 20:45:00,0,0
2015-05-07, 21:00:00,0,0
2015-05-07, 21:15:00,0,0
2015-05-07, 21:30:00,0,0
2015-05-07, 21:45:00,0,0
2015-05-07, 22:00:00,0,0
2015-05-07, 22:15:00,0,0
2015-05-07, 22:30:00,0,0
2015-05-07, 22:45:00,0,0
2015-05-07, 23:00:00,0,0
2015-05-07, 23:15:00,0,0
2015-05-07, 23:30:00,0,0
2015-05-07, 23:45:00,0,0
2015-05-07, 24:00:00,0,0
2015-05-08, 00:15:00,0,0
2015-05-08, 00:30:00,0,0
2015-05-08, 00:45:00,0,0
2015-05-08, 01:00:00,0,0
2015-05-08, 01:15:00,0,0
2015-05-08, 01:30:00,0,0
2015-05-08, 01:45:00,0,0
2015-05-08, 02:00:00,0,0
2015-05-08, 02:15:00,0,0
2015-05-08, 02:30:00,0,0
2015-05-08, 02:45:00,0,0
2015-05-08, 03:00:00,0,0
2015-05-08, 03:15:00,0,0
2015-05-08, 03:30:00,0,0
2015-05-08, 03:45:00,0,0
2015-05-08, 04:00:00,0,0
2015-05-08, 04:15:00,0,0
2015-05-08, 04:30:00,0,0
2015-05-08, 04:45:00,0,0
2015-05-08, 05:00:00,0,0
2015-05-08, 05:15:00,0,0
2015-05-08, 05:30:00,0,0
2015-05-08, 05:45:00,0,0
2015-05-08, 06:00:00,7,1.222156317
2015-05-08, 06:15:00,52,6.910378711
2015-05-08, 06:30:00,104,12.57655406
2015-05-08, 06:45:00,146,16.85896823
2015-05-08, 07:00:00,499,48.74562258
2015-05-08, 07:15:00,372,37.82148755
2015-05-08, 07:30:00,561,53.93560766
2015-05-08, 07:45:00,958,85.63439296
2015-05-08, 08:00:00,1093,95.96448083
2015-05-08, 08:15:00,1629,135.4644022
2015-05-08, 08:30:00,1484,124.9822409
2015-05-08, 08:45:00,1562,130.637422
2015-05-08, 09:00:00,2434,191.6412099
2015-05-08, 09:15:00,2975,227.9249948
2015-05-08, 09:30:00,2616,203.9594365
2015-05-08, 09:45:00,3118,237.3592343
2015-05-08, 10:00:00,2900,222.9524199
2015-05-08, 10:15:00,2429,191.3010661
2015-05-08, 10:30:00,2191,174.9957535
2015-05-08, 10:45:00,1635,135.8953356
2015-05-08, 11:00:00,2419,190.6204923
2015-05-08, 11:15:00,1556,130.2037964
2015-05-08, 11:30:00,1527,128.104712
2015-05-08, 11:45:00,1903,154.9364958
2015-05-08, 12:00:00,1798,147.5228762
