Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150828_KBayRecov_Mcap_redos_1.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,Not Started,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
C4,5_10.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,Y
C5,127_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.50404358,26.42719269,0.10868492,,,,FALSE,0.01,FALSE,3,20,,N,N
C6,127_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.35033989,26.42719269,0.10868492,,,,FALSE,0.01,FALSE,3,20,,N,N
C7,127_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,22.71054459,22.7652607,0.077380262,,,,FALSE,0.01,FALSE,3,20,,N,Y
C7,127_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,Y
C8,127_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,22.81997681,22.7652607,0.077380262,,,,FALSE,0.01,FALSE,3,20,,N,Y
C8,127_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,Y
C9,132_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.78330231,24.66556549,0.166503653,,,,FALSE,0.01,FALSE,3,20,,N,N
C10,132_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.54783058,24.66556549,0.166503653,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,132_11.24,C,UNKNOWN,VIC,NFQ-MGB,23.84818649,24.04374313,0.276558846,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,132_11.24,D,UNKNOWN,FAM,NFQ-MGB,36.77767944,36.77767944,,,,,FALSE,0.01,TRUE,3,20,,N,N
C12,132_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.23929977,24.04374313,0.276558846,,,,FALSE,0.01,FALSE,3,20,,N,Y
C12,132_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.77767944,,,,,FALSE,0.01,TRUE,3,20,,N,Y
D1,84_10.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
D2,84_10.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
D3,84_10.24_reex,C,UNKNOWN,VIC,NFQ-MGB,23.61640549,23.58384705,0.046045937,,,,FALSE,0.01,FALSE,3,20,,N,Y
D3,84_10.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,35.71456909,,,,,FALSE,0.01,TRUE,3,20,,N,Y
D4,84_10.24_reex,C,UNKNOWN,VIC,NFQ-MGB,23.5512867,23.58384705,0.046045937,,,,FALSE,0.01,FALSE,3,20,,N,N
D4,84_10.24_reex,D,UNKNOWN,FAM,NFQ-MGB,35.71456909,35.71456909,,,,,FALSE,0.01,TRUE,3,20,,N,N
D5,127_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,31.70155907,31.76634026,0.091614433,,,,FALSE,0.01,FALSE,3,20,,N,N
D6,127_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,31.83112144,31.76634026,0.091614433,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,127_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,22.7349205,22.7510376,0.022791667,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,127_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,37.24380875,37.24380875,,,,,FALSE,0.01,TRUE,3,20,,N,N
D8,127_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,22.76715279,22.7510376,0.022791667,,,,FALSE,0.01,FALSE,3,20,,N,Y
D8,127_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.24380875,,,,,FALSE,0.01,TRUE,3,20,,N,Y
D9,125_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.37460899,23.50279999,0.181289449,,,,FALSE,0.01,FALSE,3,20,,N,N
D10,125_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.63099098,23.50279999,0.181289449,,,,FALSE,0.01,FALSE,3,20,,N,N
D11,125_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.95183372,25.86209869,0.126904503,,,,FALSE,0.01,FALSE,3,20,,N,N
D11,125_11.24,D,UNKNOWN,FAM,NFQ-MGB,32.56403351,32.51403809,0.07070151,,,,FALSE,0.01,TRUE,3,20,,N,N
D12,125_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.77236366,25.86209869,0.126904503,,,,FALSE,0.01,FALSE,3,20,,N,N
D12,125_11.24,D,UNKNOWN,FAM,NFQ-MGB,32.46404648,32.51403809,0.07070151,,,,FALSE,0.01,TRUE,3,20,,N,N
E1,121_10.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,25.40770531,25.34507179,0.088577166,,,,FALSE,0.01,FALSE,3,20,,N,N
E2,121_10.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,25.28243828,25.34507179,0.088577166,,,,FALSE,0.01,FALSE,3,20,,N,N
E3,121_10.24_reex,C,UNKNOWN,VIC,NFQ-MGB,29.45921135,29.22107697,0.336772889,,,,FALSE,0.01,FALSE,3,20,,N,Y
E3,121_10.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,Y
E4,121_10.24_reex,C,UNKNOWN,VIC,NFQ-MGB,28.98294258,29.22107697,0.336772889,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,121_10.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,Y
E5,137_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,35.7165451,35.16155243,0.784875453,,,,FALSE,0.01,FALSE,3,20,,Y,N
E6,137_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,34.60656357,35.16155243,0.784875453,,,,FALSE,0.01,FALSE,3,20,,Y,N
E7,137_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,25.07289124,24.86911583,0.288181931,,,,FALSE,0.01,FALSE,3,20,,N,Y
E7,137_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,Y
E8,137_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,24.66534042,24.86911583,0.288181931,,,,FALSE,0.01,FALSE,3,20,,N,Y
E8,137_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,Y
E9,1_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,20.66767502,20.75792503,0.127632797,,,,FALSE,0.01,FALSE,3,20,,N,N
E10,1_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,20.84817505,20.75792503,0.127632797,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,1_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.11368561,24.24476624,0.185377344,,,,FALSE,0.01,FALSE,3,20,,Y,N
E11,1_11.24,D,UNKNOWN,FAM,NFQ-MGB,32.56303406,33.10539627,0.767015994,,,,FALSE,0.01,TRUE,3,20,,Y,N
E12,1_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.37584877,24.24476624,0.185377344,,,,FALSE,0.01,FALSE,3,20,,Y,N
E12,1_11.24,D,UNKNOWN,FAM,NFQ-MGB,33.64775848,33.10539627,0.767015994,,,,FALSE,0.01,TRUE,3,20,,Y,N
F1,4_10.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.99441147,26.69697952,0.420633644,,,,FALSE,0.01,FALSE,3,20,,N,N
F2,4_10.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.39954567,26.69697952,0.420633644,,,,FALSE,0.01,FALSE,3,20,,N,N
F3,4_10.24_reex,C,UNKNOWN,VIC,NFQ-MGB,34.98530197,35.68204498,0.985343397,,,,FALSE,0.01,FALSE,3,20,,Y,N
F3,4_10.24_reex,D,UNKNOWN,FAM,NFQ-MGB,25.45882416,25.54276276,0.118705757,,,,FALSE,0.01,TRUE,3,20,,Y,N
F4,4_10.24_reex,C,UNKNOWN,VIC,NFQ-MGB,36.37878799,35.68204498,0.985343397,,,,FALSE,0.01,FALSE,3,20,,Y,N
F4,4_10.24_reex,D,UNKNOWN,FAM,NFQ-MGB,25.62669945,25.54276276,0.118705757,,,,FALSE,0.01,TRUE,3,20,,Y,N
F5,128_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.91469383,26.05648422,0.200521886,,,,FALSE,0.01,FALSE,3,20,,N,N
F6,128_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.19827461,26.05648422,0.200521886,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,128_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.13800049,25.21002197,0.10185241,,,,FALSE,0.01,FALSE,3,20,,Y,N
F7,128_10.24,D,UNKNOWN,FAM,NFQ-MGB,31.30691338,31.95744705,0.919992208,,,,FALSE,0.01,TRUE,3,20,,Y,N
F8,128_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.28204155,25.21002197,0.10185241,,,,FALSE,0.01,FALSE,3,20,,Y,N
F8,128_10.24,D,UNKNOWN,FAM,NFQ-MGB,32.60797882,31.95744705,0.919992208,,,,FALSE,0.01,TRUE,3,20,,Y,N
F9,11_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.02228737,21.03878975,0.023337889,,,,FALSE,0.01,FALSE,3,20,,N,N
F10,11_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.05529213,21.03878975,0.023337889,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,11_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.73933983,24.84136963,0.144293278,,,,FALSE,0.01,FALSE,3,20,,N,Y
F11,11_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.04096603,,,,,FALSE,0.01,TRUE,3,20,,N,Y
F12,11_11.24,C,UNKNOWN,VIC,NFQ-MGB,24.94340134,24.84136963,0.144293278,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,11_11.24,D,UNKNOWN,FAM,NFQ-MGB,36.04096603,36.04096603,,,,,FALSE,0.01,TRUE,3,20,,N,N
G1,138_11.04_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.84647751,26.37231064,0.670574546,,,,FALSE,0.01,FALSE,3,20,,Y,N
G2,138_11.04_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,25.89814186,26.37231064,0.670574546,,,,FALSE,0.01,FALSE,3,20,,Y,N
G3,138_11.04_reex,C,UNKNOWN,VIC,NFQ-MGB,28.78845596,28.8318615,0.061384693,,,,FALSE,0.01,FALSE,3,20,,N,N
G3,138_11.04_reex,D,UNKNOWN,FAM,NFQ-MGB,24.62197304,24.57458115,0.067023605,,,,FALSE,0.01,TRUE,3,20,,N,N
G4,138_11.04_reex,C,UNKNOWN,VIC,NFQ-MGB,28.87526703,28.8318615,0.061384693,,,,FALSE,0.01,FALSE,3,20,,N,N
G4,138_11.04_reex,D,UNKNOWN,FAM,NFQ-MGB,24.52718735,24.57458115,0.067023605,,,,FALSE,0.01,TRUE,3,20,,N,N
G5,70_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.0502224,22.9050808,0.205261216,,,,FALSE,0.01,FALSE,3,20,,N,N
G6,70_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.75993919,22.9050808,0.205261216,,,,FALSE,0.01,FALSE,3,20,,N,N
G7,70_10.24,C,UNKNOWN,VIC,NFQ-MGB,30.81683731,31.50308228,0.970496953,,,,FALSE,0.01,FALSE,3,20,,Y,N
G7,70_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.64237213,25.77544022,0.188185334,,,,FALSE,0.01,TRUE,3,20,,Y,N
G8,70_10.24,C,UNKNOWN,VIC,NFQ-MGB,32.18932724,31.50308228,0.970496953,,,,FALSE,0.01,FALSE,3,20,,Y,N
G8,70_10.24,D,UNKNOWN,FAM,NFQ-MGB,25.90850639,25.77544022,0.188185334,,,,FALSE,0.01,TRUE,3,20,,Y,N
G9,80_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.78350258,25.7063179,0.109155618,,,,FALSE,0.01,FALSE,3,20,,N,N
G10,80_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.62913322,25.7063179,0.109155618,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,80_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.11380959,25.35268402,0.337818116,,,,FALSE,0.01,FALSE,3,20,,Y,N
G11,80_11.24,D,UNKNOWN,FAM,NFQ-MGB,38.30569458,37.48960495,1.154124975,,,,FALSE,0.01,TRUE,3,20,,Y,N
G12,80_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.59155655,25.35268402,0.337818116,,,,FALSE,0.01,FALSE,3,20,,Y,N
G12,80_11.24,D,UNKNOWN,FAM,NFQ-MGB,36.67351532,37.48960495,1.154124975,,,,FALSE,0.01,TRUE,3,20,,Y,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,44_12.16,C,UNKNOWN,VIC,NFQ-MGB,23.47380257,23.5817852,0.152710512,,,,FALSE,0.01,FALSE,3,20,,N,N
H2,44_12.16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,N
H3,44_12.16,C,UNKNOWN,VIC,NFQ-MGB,23.68976784,23.5817852,0.152710512,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,44_12.16,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,7_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,28.51659393,26.88110733,2.312926054,,,,FALSE,0.01,FALSE,3,20,,Y,N
H6,7_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.24562263,26.88110733,2.312926054,,,,FALSE,0.01,FALSE,3,20,,Y,N
H7,7_10.24,C,UNKNOWN,VIC,NFQ-MGB,27.85243797,27.70200729,0.212739766,,,,FALSE,0.01,FALSE,3,20,,Y,N
H7,7_10.24,D,UNKNOWN,FAM,NFQ-MGB,31.83871269,31.26674271,0.808886349,,,,FALSE,0.01,TRUE,3,20,,Y,N
H8,7_10.24,C,UNKNOWN,VIC,NFQ-MGB,27.55157852,27.70200729,0.212739766,,,,FALSE,0.01,FALSE,3,20,,Y,N
H8,7_10.24,D,UNKNOWN,FAM,NFQ-MGB,30.69477463,31.26674271,0.808886349,,,,FALSE,0.01,TRUE,3,20,,Y,N
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,39.72211838,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,39.72211838,39.72211838,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,TRUE,3,20,,N,N
