Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150808_KBayRecov_Mcap_2.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-08 11:46:21 AM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
C3,51_11.04,C,UNKNOWN,VIC,NFQ-MGB,27.16724586,27.18107224,0.01955344,,,,FALSE,0.01,FALSE,3,20,,N,Y
C3,51_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
C4,51_11.04,C,UNKNOWN,VIC,NFQ-MGB,27.19489861,27.18107224,0.01955344,,,,FALSE,0.01,FALSE,3,20,,N,Y
C4,51_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
C5,52_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,33.57355118,33.56317139,0.014676544,,,,FALSE,0.01,FALSE,3,20,,N,N
C6,52_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,33.55279541,33.56317139,0.014676544,,,,FALSE,0.01,FALSE,3,20,,N,N
C7,52_11.24,C,UNKNOWN,VIC,NFQ-MGB,29.8827095,29.85845184,0.034305513,,,,FALSE,0.01,FALSE,3,20,,N,N
C7,52_11.24,D,UNKNOWN,FAM,NFQ-MGB,29.93345833,29.92975616,0.005234302,,,,FALSE,0.01,FALSE,3,20,,N,N
C8,52_11.24,C,UNKNOWN,VIC,NFQ-MGB,29.83419418,29.85845184,0.034305513,,,,FALSE,0.01,FALSE,3,20,,N,N
C8,52_11.24,D,UNKNOWN,FAM,NFQ-MGB,29.92605591,29.92975616,0.005234302,,,,FALSE,0.01,FALSE,3,20,,N,N
C9,53_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.50258446,22.24946976,0.357958227,,,,FALSE,0.01,FALSE,3,20,,N,N
C10,53_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.99635506,22.24946976,0.357958227,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,53_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.38120651,24.33108902,0.070876837,,,,FALSE,0.01,FALSE,3,20,,N,Y
C11,53_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
C12,53_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.28097153,24.33108902,0.070876837,,,,FALSE,0.01,FALSE,3,20,,N,N
C12,53_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
D1,51_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.78705025,21.78852844,0.002091832,,,,FALSE,0.01,FALSE,3,20,,N,N
D2,51_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,21.79000854,21.78852844,0.002091832,,,,FALSE,0.01,FALSE,3,20,,N,N
D3,51_11.24,C,UNKNOWN,VIC,NFQ-MGB,27.114151,27.12420654,0.014219335,,,,FALSE,0.01,FALSE,3,20,,N,Y
D3,51_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D4,51_11.24,C,UNKNOWN,VIC,NFQ-MGB,27.13426018,27.12420654,0.014219335,,,,FALSE,0.01,FALSE,3,20,,N,Y
D4,51_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D5,52_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.89756775,21.97067642,0.103389926,,,,FALSE,0.01,FALSE,3,20,,N,N
D6,52_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.04378319,21.97067642,0.103389926,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,52_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.78501701,25.86169052,0.108432718,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,52_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.42453003,24.48056793,0.079249561,,,,FALSE,0.01,FALSE,3,20,,N,N
D8,52_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.93836403,25.86169052,0.108432718,,,,FALSE,0.01,FALSE,3,20,,N,N
D8,52_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.53660583,24.48056793,0.079249561,,,,FALSE,0.01,FALSE,3,20,,N,N
D9,53_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,29.5954361,29.85092163,0.361311108,,,,FALSE,0.01,FALSE,3,20,,N,N
D10,53_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,30.10640717,29.85092163,0.361311108,,,,FALSE,0.01,FALSE,3,20,,N,N
D11,53_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.14722443,24.18848038,0.058344726,,,,FALSE,0.01,FALSE,3,20,,N,Y
D11,53_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.7896843,,,,,FALSE,0.01,FALSE,3,20,,N,Y
D12,53_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.22973633,24.18848038,0.058344726,,,,FALSE,0.01,FALSE,3,20,,N,N
D12,53_01.14,D,UNKNOWN,FAM,NFQ-MGB,37.7896843,37.7896843,,,,,FALSE,0.01,FALSE,3,20,,N,N
E1,51_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.64694786,21.45155334,0.276329577,,,,FALSE,0.01,FALSE,3,20,,N,N
E2,51_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,21.25615883,21.45155334,0.276329577,,,,FALSE,0.01,FALSE,3,20,,N,N
E3,51_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.06181717,26.08327103,0.030338988,,,,FALSE,0.01,FALSE,3,20,,N,Y
E3,51_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,51_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.10472298,26.08327103,0.030338988,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,51_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E5,52_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,23.23683739,23.34916496,0.158855185,,,,FALSE,0.01,FALSE,3,20,,N,N
E6,52_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,23.46149254,23.34916496,0.158855185,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,52_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.76090813,24.79273987,0.04501823,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,52_01.14,D,UNKNOWN,FAM,NFQ-MGB,24.88410187,24.76829529,0.163776591,,,,FALSE,0.01,FALSE,3,20,,N,N
E8,52_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.82457352,24.79273987,0.04501823,,,,FALSE,0.01,FALSE,3,20,,N,N
E8,52_01.14,D,UNKNOWN,FAM,NFQ-MGB,24.6524868,24.76829529,0.163776591,,,,FALSE,0.01,FALSE,3,20,,N,N
E9,53_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.29283524,22.97312546,0.452137917,,,,FALSE,0.01,FALSE,3,20,,N,N
E10,53_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,22.65341568,22.97312546,0.452137917,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,53_05.06,C,UNKNOWN,VIC,NFQ-MGB,26.19445801,26.17030334,0.034161203,,,,FALSE,0.01,FALSE,3,20,,N,Y
E11,53_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
E12,53_05.06,C,UNKNOWN,VIC,NFQ-MGB,26.14614677,26.17030334,0.034161203,,,,FALSE,0.01,FALSE,3,20,,N,Y
E12,53_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F1,51_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,22.30179024,22.002388,0.423418701,,,,FALSE,0.01,FALSE,3,20,,N,N
F2,51_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,21.70298576,22.002388,0.423418701,,,,FALSE,0.01,FALSE,3,20,,N,N
F3,51_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.46581841,24.4526844,0.018574284,,,,FALSE,0.01,FALSE,3,20,,N,Y
F3,51_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,51_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.4395504,24.4526844,0.018574284,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,51_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F5,52_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.36447334,23.29218483,0.102231398,,,,FALSE,0.01,FALSE,3,20,,N,N
F6,52_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.21989632,23.29218483,0.102231398,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,52_05.06,C,UNKNOWN,VIC,NFQ-MGB,27.19997978,27.16898346,0.043834072,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,52_05.06,D,UNKNOWN,FAM,NFQ-MGB,26.68612289,26.4443264,0.341951877,,,,FALSE,0.01,FALSE,3,20,,N,N
F8,52_05.06,C,UNKNOWN,VIC,NFQ-MGB,27.13798904,27.16898346,0.043834072,,,,FALSE,0.01,FALSE,3,20,,N,N
F8,52_05.06,D,UNKNOWN,FAM,NFQ-MGB,26.20252991,26.4443264,0.341951877,,,,FALSE,0.01,FALSE,3,20,,N,N
F9,54_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.73726082,26.70594025,0.044293977,,,,FALSE,0.01,FALSE,3,20,,N,N
F10,54_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.67461967,26.70594025,0.044293977,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,54_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.07440948,25.2512989,0.250159413,,,,FALSE,0.01,FALSE,3,20,,N,Y
F11,54_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
F12,54_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.42818832,25.2512989,0.250159413,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,54_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
G1,51_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
G2,51_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G3,51_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G3,51_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,51_05.06,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,51_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G5,53_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.22223663,22.11312866,0.154301971,,,,FALSE,0.01,FALSE,3,20,,N,N
G6,53_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,22.00402069,22.11312866,0.154301971,,,,FALSE,0.01,FALSE,3,20,,N,N
G7,53_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.26740837,26.05137253,0.305519462,,,,FALSE,0.01,FALSE,3,20,,N,Y
G7,53_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,53_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.83533859,26.05137253,0.305519462,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,53_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G9,54_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.50091934,22.32674217,0.24632372,,,,FALSE,0.01,FALSE,3,20,,N,N
G10,54_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.152565,22.32674217,0.24632372,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,54_11.04,C,UNKNOWN,VIC,NFQ-MGB,23.75601196,23.84109497,0.120325543,,,,FALSE,0.01,FALSE,3,20,,N,Y
G11,54_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
G12,54_11.04,C,UNKNOWN,VIC,NFQ-MGB,23.92617798,23.84109497,0.120325543,,,,FALSE,0.01,FALSE,3,20,,N,Y
G12,54_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
H1,,,,,,,,,,,,,,,,,,N,N
H2,54_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.80334473,24.77160263,0.044888753,,,,FALSE,0.01,FALSE,3,20,,N,N
H2,54_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,54_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,24.73986244,24.77160263,0.044888753,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,54_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,53_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.5740242,22.64790154,0.104478329,,,,FALSE,0.01,FALSE,3,20,,N,N
H6,53_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.72177887,22.64790154,0.104478329,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,53_11.04,C,UNKNOWN,VIC,NFQ-MGB,25.70293808,25.52742386,0.248215944,,,,FALSE,0.01,FALSE,3,20,,N,Y
H7,53_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
H8,53_11.04,C,UNKNOWN,VIC,NFQ-MGB,25.35190773,25.52742386,0.248215944,,,,FALSE,0.01,FALSE,3,20,,N,Y
H8,53_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,Y
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
