Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150808_KBayRecov_Mcap_3.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-08 13:28:59 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
B7,58_11.04,D,UNKNOWN,FAM,NFQ-MGB,27.9820385,27.89075851,0.129090741,,,,TRUE,0.01,TRUE,3,20,,N,N
B8,58_11.04,C,UNKNOWN,VIC,NFQ-MGB,31.02044678,31.13589287,0.163265422,,,,FALSE,0.01,FALSE,3,20,,N,N
B8,58_11.04,D,UNKNOWN,FAM,NFQ-MGB,27.79947662,27.89075851,0.129090741,,,,TRUE,0.01,TRUE,3,20,,N,N
B9,65_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.95846558,24.61304474,0.488497496,,,,TRUE,0.01,TRUE,3,20,,N,N
B10,65_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.26762581,24.61304474,0.488497496,,,,TRUE,0.01,TRUE,3,20,,N,N
B11,65_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.25027847,25.39634895,0.206574857,,,,FALSE,0.01,FALSE,3,20,,N,Y
B11,65_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
B12,65_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.54241943,25.39634895,0.206574857,,,,FALSE,0.01,FALSE,3,20,,N,Y
B12,65_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
C1,57_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,24.81152725,24.68716431,0.175874412,,,,TRUE,0.01,TRUE,3,20,,N,N
C2,57_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,24.56280327,24.68716431,0.175874412,,,,TRUE,0.01,TRUE,3,20,,N,N
C3,57_11.04,C,UNKNOWN,VIC,NFQ-MGB,28.58688736,28.70192719,0.162690878,,,,FALSE,0.01,FALSE,3,20,,N,Y
C3,57_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
C4,57_11.04,C,UNKNOWN,VIC,NFQ-MGB,28.81696701,28.70192719,0.162690878,,,,FALSE,0.01,FALSE,3,20,,N,Y
C4,57_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
C5,58_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.08729744,24.12577438,0.054415964,,,,TRUE,0.01,TRUE,3,20,,N,N
C6,58_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.16425323,24.12577438,0.054415964,,,,TRUE,0.01,TRUE,3,20,,N,N
C7,58_11.24,C,UNKNOWN,VIC,NFQ-MGB,27.9323864,28.01390076,0.115280062,,,,FALSE,0.01,FALSE,3,20,,N,N
C7,58_11.24,D,UNKNOWN,FAM,NFQ-MGB,24.70222664,24.67443466,0.039303791,,,,TRUE,0.01,TRUE,3,20,,N,N
C8,58_11.24,C,UNKNOWN,VIC,NFQ-MGB,28.09541702,28.01390076,0.115280062,,,,FALSE,0.01,FALSE,3,20,,N,N
C8,58_11.24,D,UNKNOWN,FAM,NFQ-MGB,24.64664268,24.67443466,0.039303791,,,,TRUE,0.01,TRUE,3,20,,N,N
C9,65_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,25.01144028,24.80814362,0.287503541,,,,TRUE,0.01,TRUE,3,20,,N,N
C10,65_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,24.60484886,24.80814362,0.287503541,,,,TRUE,0.01,TRUE,3,20,,N,N
C11,65_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.94126129,26.13742638,0.277419329,,,,FALSE,0.01,FALSE,3,20,,Y,N
C11,65_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,37.26284027,36.24913025,1.43359971,,,,TRUE,0.01,TRUE,3,20,,Y,N
C12,65_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,26.33359146,26.13742638,0.277419329,,,,FALSE,0.01,FALSE,3,20,,Y,N
C12,65_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,35.23542404,36.24913025,1.43359971,,,,TRUE,0.01,TRUE,3,20,,Y,N
D1,57_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,24.89890671,24.32053757,0.817938805,,,,TRUE,0.01,TRUE,3,20,,Y,N
D2,57_11.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.74216652,24.32053757,0.817938805,,,,TRUE,0.01,TRUE,3,20,,Y,N
D3,57_11.24,C,UNKNOWN,VIC,NFQ-MGB,25.97337914,26.33590317,0.512687743,,,,FALSE,0.01,FALSE,3,20,,Y,Y
D3,57_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,Y,Y
D4,57_11.24,C,UNKNOWN,VIC,NFQ-MGB,26.69842911,26.33590317,0.512687743,,,,FALSE,0.01,FALSE,3,20,,Y,Y
D4,57_11.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,Y,Y
D5,58_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.83201027,22.78779221,0.06253244,,,,TRUE,0.01,TRUE,3,20,,N,N
D6,58_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,22.74357605,22.78779221,0.06253244,,,,TRUE,0.01,TRUE,3,20,,N,N
D7,58_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,29.93401718,30.181036,0.349337369,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,58_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.70716476,24.50130653,0.291127503,,,,TRUE,0.01,TRUE,3,20,,N,N
D8,58_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,30.42805481,30.181036,0.349337369,,,,FALSE,0.01,FALSE,3,20,,N,N
D8,58_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,24.2954483,24.50130653,0.291127503,,,,TRUE,0.01,TRUE,3,20,,N,N
D9,65_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,27.69524956,28.09046555,0.558919787,,,,TRUE,0.01,TRUE,3,20,,Y,N
D10,65_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,28.48568153,28.09046555,0.558919787,,,,TRUE,0.01,TRUE,3,20,,Y,N
D11,65_01.14,C,UNKNOWN,VIC,NFQ-MGB,26.16545868,26.26939011,0.14698258,,,,FALSE,0.01,FALSE,3,20,,N,Y
D11,65_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
D12,65_01.14,C,UNKNOWN,VIC,NFQ-MGB,26.37332344,26.26939011,0.14698258,,,,FALSE,0.01,FALSE,3,20,,N,N
D12,65_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
E1,57_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,24.33919144,24.04046249,0.422465175,,,,TRUE,0.01,TRUE,3,20,,N,N
E2,57_12.16_1:2,Mcap,UNKNOWN,FAM,NFQ-MGB,23.74173546,24.04046249,0.422465175,,,,TRUE,0.01,TRUE,3,20,,N,N
E3,57_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,27.27740097,27.20353127,0.104467541,,,,FALSE,0.01,FALSE,3,20,,N,Y
E3,57_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E4,57_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,27.12966156,27.20353127,0.104467541,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,57_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E5,58_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.28824615,24.19104385,0.137463465,,,,TRUE,0.01,TRUE,3,20,,N,N
E6,58_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,24.09384346,24.19104385,0.137463465,,,,TRUE,0.01,TRUE,3,20,,N,N
E7,58_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.54494667,24.74555206,0.283698857,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,58_01.14,D,UNKNOWN,FAM,NFQ-MGB,24.44849777,24.56239319,0.161071092,,,,TRUE,0.01,TRUE,3,20,,N,N
E8,58_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.94615746,24.74555206,0.283698857,,,,FALSE,0.01,FALSE,3,20,,N,N
E8,58_01.14,D,UNKNOWN,FAM,NFQ-MGB,24.6762867,24.56239319,0.161071092,,,,TRUE,0.01,TRUE,3,20,,N,N
E9,65_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,22.98416328,22.88143158,0.145283222,,,,TRUE,0.01,TRUE,3,20,,N,N
E10,65_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,22.77870178,22.88143158,0.145283222,,,,TRUE,0.01,TRUE,3,20,,N,N
E11,65_05.06,C,UNKNOWN,VIC,NFQ-MGB,27.13129044,27.31155396,0.254931122,,,,FALSE,0.01,FALSE,3,20,,N,Y
E11,65_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E12,65_05.06,C,UNKNOWN,VIC,NFQ-MGB,27.49181747,27.31155396,0.254931122,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,65_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
F1,57_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,28.08364105,27.57263184,0.722674787,,,,TRUE,0.01,TRUE,3,20,,Y,N
F2,57_01.14,Mcap,UNKNOWN,FAM,NFQ-MGB,27.06162453,27.57263184,0.722674787,,,,TRUE,0.01,TRUE,3,20,,Y,N
F3,57_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.62524796,24.51977348,0.149163425,,,,FALSE,0.01,FALSE,3,20,,N,Y
F3,57_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F4,57_01.14,C,UNKNOWN,VIC,NFQ-MGB,24.41429901,24.51977348,0.149163425,,,,FALSE,0.01,FALSE,3,20,,N,Y
F4,57_01.14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F5,58_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.49350929,24.30341339,0.268837541,,,,TRUE,0.01,TRUE,3,20,,N,N
F6,58_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,24.11331558,24.30341339,0.268837541,,,,TRUE,0.01,TRUE,3,20,,N,N
F7,58_05.06,C,UNKNOWN,VIC,NFQ-MGB,28.49194908,28.32042122,0.242577031,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,58_05.06,D,UNKNOWN,FAM,NFQ-MGB,27.87459183,27.61828232,0.362476379,,,,TRUE,0.01,TRUE,3,20,,N,N
F8,58_05.06,C,UNKNOWN,VIC,NFQ-MGB,28.14889336,28.32042122,0.242577031,,,,FALSE,0.01,FALSE,3,20,,N,N
F8,58_05.06,D,UNKNOWN,FAM,NFQ-MGB,27.36197281,27.61828232,0.362476379,,,,TRUE,0.01,TRUE,3,20,,N,N
F9,66_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.77734756,23.50045013,0.391590744,,,,TRUE,0.01,TRUE,3,20,,N,N
F10,66_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,23.22355461,23.50045013,0.391590744,,,,TRUE,0.01,TRUE,3,20,,N,N
F11,66_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.49391937,26.63014221,0.192648187,,,,FALSE,0.01,FALSE,3,20,,N,Y
F11,66_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F12,66_10.24,C,UNKNOWN,VIC,NFQ-MGB,26.76636505,26.63014221,0.192648187,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,66_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
G1,57_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,23.57475662,22.96239281,0.866013229,,,,TRUE,0.01,TRUE,3,20,,Y,N
G2,57_05.06,Mcap,UNKNOWN,FAM,NFQ-MGB,22.35002899,22.96239281,0.866013229,,,,TRUE,0.01,TRUE,3,20,,Y,N
G3,57_05.06,C,UNKNOWN,VIC,NFQ-MGB,24.30273056,24.19966316,0.145759314,,,,FALSE,0.01,FALSE,3,20,,N,Y
G3,57_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G4,57_05.06,C,UNKNOWN,VIC,NFQ-MGB,24.09659576,24.19966316,0.145759314,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,57_05.06,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G5,65_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,26.10334015,25.88551331,0.308052331,,,,TRUE,0.01,TRUE,3,20,,N,N
G6,65_10.24,Mcap,UNKNOWN,FAM,NFQ-MGB,25.66768837,25.88551331,0.308052331,,,,TRUE,0.01,TRUE,3,20,,N,N
G7,65_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.50676727,25.54798508,0.058289427,,,,FALSE,0.01,FALSE,3,20,,N,Y
G7,65_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G8,65_10.24,C,UNKNOWN,VIC,NFQ-MGB,25.58920097,25.54798508,0.058289427,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,65_10.24,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G9,66_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.25723076,22.1371994,0.169751316,,,,TRUE,0.01,TRUE,3,20,,N,N
G10,66_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.01716614,22.1371994,0.169751316,,,,TRUE,0.01,TRUE,3,20,,N,N
G11,66_11.04,C,UNKNOWN,VIC,NFQ-MGB,25.03390121,25.17396164,0.198073998,,,,FALSE,0.01,FALSE,3,20,,N,Y
G11,66_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G12,66_11.04,C,UNKNOWN,VIC,NFQ-MGB,25.31402016,25.17396164,0.198073998,,,,FALSE,0.01,FALSE,3,20,,N,N
G12,66_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,66_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.39454651,25.41108704,0.023391837,,,,FALSE,0.01,FALSE,3,20,,N,N
H2,66_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H3,66_12.16_1:2,C,UNKNOWN,VIC,NFQ-MGB,25.42762756,25.41108704,0.023391837,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,66_12.16_1:2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,65_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,22.977211,23.11086273,0.189010739,,,,TRUE,0.01,TRUE,3,20,,N,N
H6,65_11.04,Mcap,UNKNOWN,FAM,NFQ-MGB,23.24451256,23.11086273,0.189010739,,,,TRUE,0.01,TRUE,3,20,,N,N
H7,65_11.04,C,UNKNOWN,VIC,NFQ-MGB,28.0815258,27.99976921,0.115621284,,,,FALSE,0.01,FALSE,3,20,,N,Y
H7,65_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
H8,65_11.04,C,UNKNOWN,VIC,NFQ-MGB,27.91801262,27.99976921,0.115621284,,,,FALSE,0.01,FALSE,3,20,,N,Y
H8,65_11.04,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
