Block Type,96well,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\mahdi\Documents\KBayqPCR\20150818_KBayRecov_Mcap_redos_2.eds,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-08-18 16:50:46 PM HST,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,C_ Mean,C_ SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP
C9,40_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,35.92186737,36.19907379,0.392026395,,,,FALSE,0.01,FALSE,3,20,,N,N
C10,40_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,36.4762764,36.19907379,0.392026395,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,40_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,26.61169815,26.52779388,0.118659899,,,,FALSE,0.01,FALSE,3,20,,N,N
C11,40_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,32.28707123,32.51006317,0.315355539,,,,TRUE,0.01,TRUE,3,20,,N,N
C12,40_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,26.44388771,26.52779388,0.118659899,,,,FALSE,0.01,FALSE,3,20,,N,N
C12,40_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,32.7330513,32.51006317,0.315355539,,,,TRUE,0.01,TRUE,3,20,,N,N
D1,137_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,25.26399994,25.08229828,0.256963611,,,,FALSE,0.01,FALSE,3,20,,N,N
D2,137_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,24.90059853,25.08229828,0.256963611,,,,FALSE,0.01,FALSE,3,20,,N,N
D3,137_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,24.795578,24.88355446,0.124417499,,,,FALSE,0.01,FALSE,3,20,,N,Y
D3,137_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
D4,137_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,24.97153091,24.88355446,0.124417499,,,,FALSE,0.01,FALSE,3,20,,N,Y
D4,137_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
D5,8_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.55623817,26.39053345,0.234341875,,,,FALSE,0.01,FALSE,3,20,,N,N
D6,8_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.22482872,26.39053345,0.234341875,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,8_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,26.58482552,26.47805595,0.150994956,,,,FALSE,0.01,FALSE,3,20,,N,N
D7,8_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,25.47472572,25.15794754,0.447993338,,,,TRUE,0.01,TRUE,3,20,,N,N
D8,8_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,26.37128639,26.47805595,0.150994956,,,,FALSE,0.01,FALSE,3,20,,N,N
D8,8_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,24.84116745,25.15794754,0.447993338,,,,TRUE,0.01,TRUE,3,20,,N,N
D9,31_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,31.59627914,31.8844986,0.40760386,,,,FALSE,0.01,FALSE,3,20,,N,N
D10,31_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,32.17271805,31.8844986,0.40760386,,,,FALSE,0.01,FALSE,3,20,,N,N
D11,31_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,30.31602287,30.26936722,0.065979712,,,,FALSE,0.01,FALSE,3,20,,N,Y
D11,31_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
D12,31_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,30.22271347,30.26936722,0.065979712,,,,FALSE,0.01,FALSE,3,20,,N,N
D12,31_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
E1,131_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,24.9313488,24.85000801,0.115033247,,,,FALSE,0.01,FALSE,3,20,,N,N
E2,131_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,24.76866722,24.85000801,0.115033247,,,,FALSE,0.01,FALSE,3,20,,N,N
E3,131_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,28.43533325,28.50399399,0.097102292,,,,FALSE,0.01,FALSE,3,20,,N,Y
E3,131_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E4,131_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,28.57265663,28.50399399,0.097102292,,,,FALSE,0.01,FALSE,3,20,,N,Y
E4,131_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
E5,119_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,28.37377739,28.43193054,0.082239628,,,,FALSE,0.01,FALSE,3,20,,N,N
E6,119_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,28.49008179,28.43193054,0.082239628,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,119_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,24.60830116,24.63269806,0.034501072,,,,FALSE,0.01,FALSE,3,20,,N,N
E7,119_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,31.29666328,31.1476326,0.210761219,,,,TRUE,0.01,TRUE,3,20,,N,N
E8,119_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,24.65709305,24.63269806,0.034501072,,,,FALSE,0.01,FALSE,3,20,,N,N
E8,119_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,30.99860191,31.1476326,0.210761219,,,,TRUE,0.01,TRUE,3,20,,N,N
E9,6_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,28.32375908,28.77033615,0.631555378,,,,FALSE,0.01,FALSE,3,20,,Y,N
E10,6_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,29.21691322,28.77033615,0.631555378,,,,FALSE,0.01,FALSE,3,20,,Y,N
E11,6_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,37.12696838,36.81574631,0.440134495,,,,FALSE,0.01,FALSE,3,20,,N,N
E11,6_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,25.08022308,25.30960464,0.324395865,,,,TRUE,0.01,TRUE,3,20,,N,N
E12,6_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,36.50452423,36.81574631,0.440134495,,,,FALSE,0.01,FALSE,3,20,,N,N
E12,6_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,25.53898811,25.30960464,0.324395865,,,,TRUE,0.01,TRUE,3,20,,N,N
F1,128_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,25.98673248,25.8135643,0.24489814,,,,FALSE,0.01,FALSE,3,20,,N,N
F2,128_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,25.64039421,25.8135643,0.24489814,,,,FALSE,0.01,FALSE,3,20,,N,N
F3,128_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,23.71806335,23.49871826,0.310202152,,,,FALSE,0.01,FALSE,3,20,,N,N
F3,128_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,26.85385704,26.68203735,0.242989734,,,,TRUE,0.01,TRUE,3,20,,N,N
F4,128_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,23.27937126,23.49871826,0.310202152,,,,FALSE,0.01,FALSE,3,20,,N,N
F4,128_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,26.51021767,26.68203735,0.242989734,,,,TRUE,0.01,TRUE,3,20,,N,N
F5,112_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,27.92333984,27.81088257,0.159038603,,,,FALSE,0.01,FALSE,3,20,,N,N
F6,112_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,27.69842529,27.81088257,0.159038603,,,,FALSE,0.01,FALSE,3,20,,N,N
F7,112_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,35.04854584,34.5687561,0.678522468,,,,FALSE,0.01,FALSE,3,20,,Y,N
F7,112_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,25.53364944,25.51057053,0.032639869,,,,TRUE,0.01,TRUE,3,20,,Y,N
F8,112_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,34.08897018,34.5687561,0.678522468,,,,FALSE,0.01,FALSE,3,20,,Y,N
F8,112_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,25.4874897,25.51057053,0.032639869,,,,TRUE,0.01,TRUE,3,20,,Y,N
F9,5_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,23.74852562,24.0189743,0.382472187,,,,FALSE,0.01,FALSE,3,20,,N,N
F10,5_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,24.28942299,24.0189743,0.382472187,,,,FALSE,0.01,FALSE,3,20,,N,N
F11,5_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,24.16868401,24.48556519,0.448137671,,,,FALSE,0.01,FALSE,3,20,,N,Y
F11,5_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
F12,5_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,24.80244637,24.48556519,0.448137671,,,,FALSE,0.01,FALSE,3,20,,N,N
F12,5_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
G1,127_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,27.51252937,26.77721405,1.039892912,,,,FALSE,0.01,FALSE,3,20,,Y,N
G2,127_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.04189873,26.77721405,1.039892912,,,,FALSE,0.01,FALSE,3,20,,Y,N
G3,127_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,23.87225533,23.89555359,0.03295007,,,,FALSE,0.01,FALSE,3,20,,N,Y
G3,127_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G4,127_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,23.91885376,23.89555359,0.03295007,,,,FALSE,0.01,FALSE,3,20,,N,Y
G4,127_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G5,111_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,27.86882401,27.84486008,0.033888765,,,,FALSE,0.01,FALSE,3,20,,N,N
G6,111_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,27.82089806,27.84486008,0.033888765,,,,FALSE,0.01,FALSE,3,20,,N,N
G7,111_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,27.97114182,27.90255165,0.097001143,,,,FALSE,0.01,FALSE,3,20,,N,Y
G7,111_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G8,111_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,27.83396149,27.90255165,0.097001143,,,,FALSE,0.01,FALSE,3,20,,N,Y
G8,111_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
G9,4_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,35.12783813,35.26364136,0.192057461,,,,FALSE,0.01,FALSE,3,20,,N,N
G10,4_01.14_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,35.39944839,35.26364136,0.192057461,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,4_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,38.55825043,,,,,FALSE,0.01,FALSE,3,20,,N,N
G11,4_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,27.31894875,27.48946381,0.241146058,,,,TRUE,0.01,TRUE,3,20,,N,N
G12,4_01.14_reex,C,UNKNOWN,VIC,NFQ-MGB,38.55825043,38.55825043,,,,,FALSE,0.01,FALSE,3,20,,N,N
G12,4_01.14_reex,D,UNKNOWN,FAM,NFQ-MGB,27.65998077,27.48946381,0.241146058,,,,TRUE,0.01,TRUE,3,20,,N,N
H1,,,,,,,,,,,,,,,,,,N,N
H2,127_12.16_reex,C,UNKNOWN,VIC,NFQ-MGB,25.80107498,25.54650879,0.360010952,,,,FALSE,0.01,FALSE,3,20,,N,N
H2,127_12.16_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H3,127_12.16_reex,C,UNKNOWN,VIC,NFQ-MGB,25.2919426,25.54650879,0.360010952,,,,FALSE,0.01,FALSE,3,20,,N,N
H3,127_12.16_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H4,,,,,,,,,,,,,,,,,,N,N
H5,109_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.69962692,26.63572311,0.090372287,,,,FALSE,0.01,FALSE,3,20,,N,N
H6,109_11.24_reex,Mcap,UNKNOWN,FAM,NFQ-MGB,26.57182121,26.63572311,0.090372287,,,,FALSE,0.01,FALSE,3,20,,N,N
H7,109_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,30.94996262,30.74262428,0.293220669,,,,FALSE,0.01,FALSE,3,20,,N,Y
H7,109_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
H8,109_11.24_reex,C,UNKNOWN,VIC,NFQ-MGB,30.53528595,30.74262428,0.293220669,,,,FALSE,0.01,FALSE,3,20,,N,Y
H8,109_11.24_reex,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,Y
H9,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H10,NTC,Mcap,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H11,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,FALSE,0.01,FALSE,3,20,,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,TRUE,0.01,TRUE,3,20,,N,N
