date,time,temp_raw_C,temp_cal_C
1/4/2015,6:00,22.429,22.400
1/4/2015,6:15,22.525,22.495
1/4/2015,6:30,22.525,22.495
1/4/2015,6:45,22.621,22.590
1/4/2015,7:00,22.621,22.590
1/4/2015,7:15,22.621,22.590
1/4/2015,7:30,22.525,22.495
1/4/2015,7:45,22.525,22.495
1/4/2015,8:00,22.621,22.590
1/4/2015,8:15,22.525,22.495
1/4/2015,8:30,22.621,22.590
1/4/2015,8:45,22.621,22.590
1/4/2015,9:00,22.717,22.686
1/4/2015,9:15,22.717,22.686
1/4/2015,9:30,22.812,22.780
1/4/2015,9:45,22.717,22.686
1/4/2015,10:00,22.717,22.686
